                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  402394065 |  494915620 |  249999967 |  368232537
  Cycles                             |  287193798 |  287193891 |  287190613 |  287193787
  IPC                                |       1.40 |       1.72 |       0.87 |       1.28
  Time (ns)                          |   95731266 |   95731297 |   95730205 |   95731263
Branch predictor stats               |            |            |            |           
  num correct                        |   17080208 |   91337112 |   38222132 |   33281539
  num incorrect                      |     975340 |    6231027 |    9793313 |    5704992
  misprediction rate                 |      5.40% |      6.39% |     20.40% |     14.63%
  mpki                               |       2.42 |      12.59 |      39.17 |      15.49
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   38932045 |   81153873 |   32523298 |   42001765
    num misses                       |          8 |         39 |         19 |        221
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  125010612 |  161292523 |   84159510 |  154123956
    num misses                       |      34357 |         23 |     372542 |      83100
    miss rate                        |      0.03% |      0.00% |      0.44% |      0.05%
    mpki                             |       0.09 |       0.00 |       1.49 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |      34365 |         62 |     372561 |      83321
    num misses                       |       1094 |         62 |      78120 |       2714
    miss rate                        |      3.18% |    100.00% |     20.97% |      3.26%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   38932045 |   81153873 |   32523298 |   42001765
    num cache misses                 |       8997 |     822940 |     175296 |     550759
    miss rate                        |      0.02% |      1.01% |      0.54% |      1.31%
    mpki                             |       0.02 |       1.66 |       0.70 |       1.50
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  125010612 |  161292523 |   84159510 |  154123956
    num cache misses                 |    3413045 |      42785 |     365807 |    1167890
    miss rate                        |      2.73% |      0.03% |      0.43% |      0.76%
    mpki                             |       8.48 |       0.09 |       1.46 |       3.17
  Cache L2                           |            |            |            |           
    num cache accesses               |    3451032 |     871569 |     624939 |    1733804
    num cache misses                 |     193986 |     126890 |     252322 |     368234
    miss rate                        |      5.62% |     14.56% |     40.38% |     21.24%
    mpki                             |       0.48 |       0.26 |       1.01 |       1.00
  Cache L3                           |            |            |            |           
    num cache accesses               |     224128 |     132754 |     337977 |     387289
    num cache misses                 |     192306 |     126888 |     238535 |     265853
    miss rate                        |     85.80% |     95.58% |     70.58% |     68.64%
    mpki                             |       0.48 |       0.26 |       0.95 |       0.72
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1104475 |          0 |          0 |          0
  average dram access latency (ns)   |     111.55 |        inf |        inf |        inf
  average dram queueing delay        |       1.54 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     11.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
