                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  249999898 |  694218156 |  517638724 |  1012364600
  Cycles                             |  680144040 |  680146754 |  680147131 |   680146684
  IPC                                |       0.37 |       1.02 |       0.76 |        1.49
  Time (ns)                          |  226714680 |  226715585 |  226715711 |   226715562
Branch predictor stats               |            |            |            |            
  num correct                        |    4856955 |   32570118 |   31462603 |    81398469
  num incorrect                      |    6669357 |   28236442 |   18933464 |    13679213
  misprediction rate                 |     57.86% |     46.44% |     37.57% |      14.39%
  mpki                               |      26.68 |      40.67 |      36.58 |       13.51
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   27532058 |   53091397 |   61772397 |   148293709
    num misses                       |         14 |         52 |         10 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   93614435 |  199535338 |  238024244 |   485339751
    num misses                       |     661938 |       9847 |    1636539 |     2709180
    miss rate                        |      0.71% |      0.00% |      0.69% |       0.56%
    mpki                             |       2.65 |       0.01 |       3.16 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |     661952 |       9899 |    1636549 |     2709245
    num misses                       |     661946 |       8598 |    1300410 |       17385
    miss rate                        |    100.00% |     86.86% |     79.46% |       0.64%
    mpki                             |       2.65 |       0.01 |       2.51 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   27532058 |   53091397 |   61772397 |   148293709
    num cache misses                 |       9611 |       7184 |      22357 |     4357950
    miss rate                        |      0.03% |      0.01% |      0.04% |       2.94%
    mpki                             |       0.04 |       0.01 |       0.04 |        4.30
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   93614435 |  199535338 |  238024244 |   485339751
    num cache misses                 |    7295694 |     575270 |    3672472 |    15976809
    miss rate                        |      7.79% |      0.29% |      1.54% |       3.29%
    mpki                             |      29.18 |       0.83 |       7.09 |       15.78
  Cache L2                           |            |            |            |            
    num cache accesses               |    8250641 |     590506 |    3962097 |    20336147
    num cache misses                 |    7305274 |     556274 |    3088994 |       77825
    miss rate                        |     88.54% |     94.20% |     77.96% |       0.38%
    mpki                             |      29.22 |       0.80 |       5.97 |        0.08
  Cache L3                           |            |            |            |            
    num cache accesses               |    8250610 |     564907 |    3428577 |       79432
    num cache misses                 |    7297101 |     555395 |     820092 |       40710
    miss rate                        |     88.44% |     98.32% |     23.92% |      51.25%
    mpki                             |      29.19 |       0.80 |       1.58 |        0.04
DRAM summary                         |            |            |            |            
  num dram accesses                  |   12892565 |          0 |          0 |           0
  average dram access latency (ns)   |     129.39 |        inf |        inf |         inf
  average dram queueing delay        |      19.38 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     56.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
