                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num cache accesses               |     42396154 |     18059672 |      6396148 |     22840854 |     15526226 |     23089157 |      8188873 |      9439205 |     26769553 |     16094990 |     19722259 |     22126134 |     10661482 |     42039162 |     23543982 |     15142426
    num cache misses                 |     39193403 |     15829679 |      4034422 |     22743989 |      8755398 |     18371106 |      7732774 |      7144046 |     19630554 |     15759817 |     13929940 |     16001542 |      8788678 |     37033633 |     22715462 |     11823241
    miss rate                        |       92.45% |       87.65% |       63.08% |       99.58% |       56.39% |       79.57% |       94.43% |       75.68% |       73.33% |       97.92% |       70.63% |       72.32% |       82.43% |       88.09% |       96.48% |       78.08%
    mpki                             |        19.63 |         2.37 |         0.50 |         6.87 |         2.63 |        73.48 |         1.77 |         1.36 |        22.94 |        12.26 |         3.33 |        18.28 |         2.42 |        29.14 |         5.28 |         5.45
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    361926541 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       452.89 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       342.88 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
