                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   270191499 |  1500699918 |   249999881 |  1803281574
  Cycles                             |  1009576469 |  1009575430 |  1009573608 |  1009575303
  IPC                                |        0.27 |        1.49 |        0.25 |        1.79
  Time (ns)                          |   336525490 |   336525143 |   336524536 |   336525101
Branch predictor stats               |             |             |             |            
  num correct                        |     2451922 |   120670212 |    19818647 |   119926532
  num incorrect                      |       16420 |    20273923 |     1620730 |    20622526
  misprediction rate                 |       0.67% |      14.38% |       7.56% |      14.67%
  mpki                               |        0.06 |       13.51 |        6.48 |       11.44
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23879980 |   219824184 |    20925725 |   218716266
    num misses                       |           3 |          65 |          42 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    73583212 |   719512712 |    68803935 |   760100348
    num misses                       |      131493 |     4012516 |      336237 |     5388133
    miss rate                        |       0.18% |       0.56% |       0.49% |       0.71%
    mpki                             |        0.49 |        2.67 |        1.34 |        2.99
  L2 TLB                             |             |             |             |            
    num accesses                     |      131496 |     4012581 |      336279 |     5388151
    num misses                       |      131397 |       25783 |      104698 |       41312
    miss rate                        |      99.92% |       0.64% |      31.13% |       0.77%
    mpki                             |        0.49 |        0.02 |        0.42 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23879980 |   219824184 |    20925725 |   218716266
    num cache misses                 |      377981 |     6452212 |      249996 |     1780864
    miss rate                        |       1.58% |       2.94% |       1.19% |       0.81%
    mpki                             |        1.40 |        4.30 |        1.00 |        0.99
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    73583212 |   719512712 |    68803935 |   760100348
    num cache misses                 |    14018641 |    23642516 |     4091387 |     3453399
    miss rate                        |      19.05% |       3.29% |       5.95% |       0.45%
    mpki                             |       51.88 |       15.75 |       16.37 |        1.92
  Cache L2                           |             |             |             |            
    num cache accesses               |    14398751 |    30096903 |     4441259 |     5247462
    num cache misses                 |    13777347 |      106571 |     4275494 |       93567
    miss rate                        |      95.68% |       0.35% |      96.27% |       1.78%
    mpki                             |       50.99 |        0.07 |       17.10 |        0.05
  Cache L3                           |             |             |             |            
    num cache accesses               |    13779476 |      109033 |     4375438 |      107026
    num cache misses                 |    13728576 |       57425 |     3985162 |       85700
    miss rate                        |      99.63% |      52.67% |      91.08% |      80.07%
    mpki                             |       50.81 |        0.04 |       15.94 |        0.05
DRAM summary                         |             |             |             |            
  num dram accesses                  |    29480243 |           0 |           0 |           0
  average dram access latency (ns)   |      157.92 |         inf |         inf |         inf
  average dram queueing delay        |       47.91 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      87.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
