                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  604414117 |  249999980 |  783563158 |  700471011
  Cycles                             |  975426453 |  975423774 |  975426621 |  975426392
  IPC                                |       0.62 |       0.26 |       0.80 |       0.72
  Time (ns)                          |  325142151 |  325141258 |  325142207 |  325142131
Branch predictor stats               |            |            |            |           
  num correct                        |   47909918 |   42338506 |   63014559 |  105748854
  num incorrect                      |    3922210 |    3913322 |   10591656 |   11832782
  misprediction rate                 |      7.57% |      8.46% |     14.39% |     10.06%
  mpki                               |       6.49 |      15.65 |      13.52 |      16.89
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   50963199 |   28960848 |  114798619 |  112045268
    num misses                       |         42 |         42 |         65 |       4285
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |           
    num accesses                     |  166358099 |   86565665 |  375654655 |  281442954
    num misses                       |     813614 |    1461864 |    2099210 |    1531251
    miss rate                        |      0.49% |      1.69% |      0.56% |      0.54%
    mpki                             |       1.35 |       5.85 |       2.68 |       2.19
  L2 TLB                             |            |            |            |           
    num accesses                     |     813656 |    1461906 |    2099275 |    1535536
    num misses                       |     255780 |     397335 |      13440 |     222131
    miss rate                        |     31.44% |     27.18% |      0.64% |     14.47%
    mpki                             |       0.42 |       1.59 |       0.02 |       0.32
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   50963199 |   28960848 |  114798619 |  112045268
    num cache misses                 |      82231 |      48631 |    3724327 |    2257058
    miss rate                        |      0.16% |      0.17% |      3.24% |      2.01%
    mpki                             |       0.14 |       0.19 |       4.75 |       3.22
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  166358099 |   86565665 |  375654655 |  281442954
    num cache misses                 |    8958336 |   10254393 |   12787953 |    2827340
    miss rate                        |      5.38% |     11.85% |      3.40% |      1.00%
    mpki                             |      14.82 |      41.02 |      16.32 |       4.04
  Cache L2                           |            |            |            |           
    num cache accesses               |    9107933 |   11715031 |   16592264 |    5322951
    num cache misses                 |    7830504 |    8641756 |    1780716 |    2309895
    miss rate                        |     85.97% |     73.77% |     10.73% |     43.40%
    mpki                             |      12.96 |      34.57 |       2.27 |       3.30
  Cache L3                           |            |            |            |           
    num cache accesses               |    7898721 |   10054783 |    1874196 |    2550549
    num cache misses                 |    3720973 |    6683608 |    1754313 |    2233441
    miss rate                        |     47.11% |     66.47% |     93.60% |     87.57%
    mpki                             |       6.16 |      26.73 |       2.24 |       3.19
DRAM summary                         |            |            |            |           
  num dram accesses                  |   17933346 |          0 |          0 |          0
  average dram access latency (ns)   |     125.47 |        inf |        inf |        inf
  average dram queueing delay        |      15.46 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     55.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
