                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   762612606 |   249999898 |   419698061 |   581852096
  Cycles                             |  1361546458 |  1361543906 |  1361546515 |  1361546590
  IPC                                |        0.56 |        0.18 |        0.31 |        0.43
  Time (ns)                          |   453848819 |   453847969 |   453848838 |   453848863
Branch predictor stats               |             |             |             |            
  num correct                        |      994125 |     4856955 |    25467176 |    88113932
  num incorrect                      |       16848 |     6669357 |      989603 |    19241937
  misprediction rate                 |       1.67% |      57.86% |       3.74% |      17.92%
  mpki                               |        0.02 |       26.68 |        2.36 |       33.07
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    87352311 |    27532058 |    40050239 |    80651901
    num misses                       |           6 |          14 |          22 |         178
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   570478376 |    93614435 |   142197485 |   226242940
    num misses                       |    20597210 |      661938 |     1155435 |     1204154
    miss rate                        |       3.61% |       0.71% |       0.81% |       0.53%
    mpki                             |       27.01 |        2.65 |        2.75 |        2.07
  L2 TLB                             |             |             |             |            
    num accesses                     |    20597216 |      661952 |     1155457 |     1204332
    num misses                       |    14729666 |      661946 |       99591 |      108003
    miss rate                        |      71.51% |     100.00% |       8.62% |       8.97%
    mpki                             |       19.31 |        2.65 |        0.24 |        0.19
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    87352311 |    27532058 |    40050239 |    80651901
    num cache misses                 |      168968 |       12277 |      134204 |     4745198
    miss rate                        |       0.19% |       0.04% |       0.34% |       5.88%
    mpki                             |        0.22 |        0.05 |        0.32 |        8.16
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   570478376 |    93614435 |   142197485 |   226242940
    num cache misses                 |     6250301 |     7295755 |     8153092 |     4738224
    miss rate                        |       1.10% |       7.79% |       5.73% |       2.09%
    mpki                             |        8.20 |       29.18 |       19.43 |        8.14
  Cache L2                           |             |             |             |            
    num cache accesses               |     6420816 |     8253212 |     8862461 |     9703142
    num cache misses                 |     4337321 |     7307975 |     2515236 |     4408547
    miss rate                        |      67.55% |      88.55% |      28.38% |      45.43%
    mpki                             |        5.69 |       29.23 |        5.99 |        7.58
  Cache L3                           |             |             |             |            
    num cache accesses               |     4338985 |     8253155 |     3097045 |     4629330
    num cache misses                 |     3925515 |     7298245 |     2208889 |     1346160
    miss rate                        |      90.47% |      88.43% |      71.32% |      29.08%
    mpki                             |        5.15 |       29.19 |        5.26 |        2.31
DRAM summary                         |             |             |             |            
  num dram accesses                  |    20426999 |           0 |           0 |           0
  average dram access latency (ns)   |      308.23 |         inf |         inf |         inf
  average dram queueing delay        |      188.21 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
