                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  249999888 |  546841251 |  1073027892 |  988144503
  Cycles                             |  721068214 |  721070385 |   721070204 |  721070182
  IPC                                |       0.35 |       0.76 |        1.49 |       1.37
  Time (ns)                          |  240356072 |  240356795 |   240356735 |  240356728
Branch predictor stats               |            |            |             |           
  num correct                        |   19818647 |   12386915 |    46762930 |   87211653
  num incorrect                      |    1620730 |     219989 |     2663696 |   14545760
  misprediction rate                 |      7.56% |      1.74% |       5.39% |     14.29%
  mpki                               |       6.48 |       0.40 |        2.48 |      14.72
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   20925725 |   48932348 |   102699242 |  112081376
    num misses                       |         42 |          4 |           8 |        421
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |       0.00
  D-TLB                              |            |            |             |           
    num accesses                     |   68803936 |  213460208 |   328613135 |  413416017
    num misses                       |     336388 |     108617 |       99394 |     219481
    miss rate                        |      0.49% |      0.05% |       0.03% |      0.05%
    mpki                             |       1.35 |       0.20 |        0.09 |       0.22
  L2 TLB                             |            |            |             |           
    num accesses                     |     336430 |     108621 |       99402 |     219902
    num misses                       |     104707 |      58154 |        2705 |       7171
    miss rate                        |     31.12% |     53.54% |       2.72% |      3.26%
    mpki                             |       0.42 |       0.11 |        0.00 |       0.01
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   20925725 |   48932348 |   102699242 |  112081376
    num cache misses                 |      29686 |      29904 |        9639 |    1407534
    miss rate                        |      0.14% |      0.06% |       0.01% |      1.26%
    mpki                             |       0.12 |       0.05 |        0.01 |       1.42
  Cache L1-D                         |            |            |             |           
    num cache accesses               |   68803936 |  213460208 |   328613135 |  413416017
    num cache misses                 |    3694148 |    5315373 |     8790534 |    3817128
    miss rate                        |      5.37% |      2.49% |       2.68% |      0.92%
    mpki                             |      14.78 |       9.72 |        8.19 |       3.86
  Cache L2                           |            |            |             |           
    num cache accesses               |    3752935 |    5349545 |     8837983 |    5242938
    num cache misses                 |    3233443 |    3709215 |      248673 |     908464
    miss rate                        |     86.16% |     69.34% |       2.81% |     17.33%
    mpki                             |      12.93 |       6.78 |        0.23 |       0.92
  Cache L3                           |            |            |             |           
    num cache accesses               |    3262612 |    3715210 |      287877 |     928984
    num cache misses                 |    2702234 |    3656493 |      234847 |     307198
    miss rate                        |     82.82% |     98.42% |      81.58% |     33.07%
    mpki                             |      10.81 |       6.69 |        0.22 |       0.31
DRAM summary                         |            |            |             |           
  num dram accesses                  |    8229337 |          0 |           0 |          0
  average dram access latency (ns)   |     150.74 |        inf |         inf |        inf
  average dram queueing delay        |      30.72 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     68.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
