                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  249999898 |  693742188 |  494505637 |  1011335054
  Cycles                             |  693276269 |  693277694 |  693277545 |   693277566
  IPC                                |       0.36 |       1.00 |       0.71 |        1.46
  Time (ns)                          |  231092090 |  231092565 |  231092515 |   231092522
Branch predictor stats               |            |            |            |            
  num correct                        |    4856955 |   32451126 |   30060254 |    81315744
  num incorrect                      |    6669357 |   28236442 |   18089408 |    13665066
  misprediction rate                 |     57.86% |     46.53% |     37.57% |      14.39%
  mpki                               |      26.68 |      40.70 |      36.58 |       13.51
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   27532058 |   53091397 |   59018077 |   148142377
    num misses                       |         14 |         52 |         10 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   93614435 |  199416346 |  227334338 |   484848779
    num misses                       |     661938 |       9731 |    1562914 |     2705996
    miss rate                        |      0.71% |      0.00% |      0.69% |       0.56%
    mpki                             |       2.65 |       0.01 |       3.16 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |     661952 |       9783 |    1562924 |     2706061
    num misses                       |     661946 |       8515 |    1242920 |       17355
    miss rate                        |    100.00% |     87.04% |     79.53% |       0.64%
    mpki                             |       2.65 |       0.01 |       2.51 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   27532058 |   53091397 |   59018077 |   148142377
    num cache misses                 |      48889 |      25884 |      32653 |     4899913
    miss rate                        |      0.18% |      0.05% |      0.06% |       3.31%
    mpki                             |       0.20 |       0.04 |       0.07 |        4.84
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   93614435 |  199416346 |  227334338 |   484848779
    num cache misses                 |    7322709 |     617087 |    3508955 |    16327097
    miss rate                        |      7.82% |      0.31% |      1.54% |       3.37%
    mpki                             |      29.29 |       0.89 |       7.10 |       16.14
  Cache L2                           |            |            |            |            
    num cache accesses               |    8317243 |     673974 |    3822762 |    21230257
    num cache misses                 |    7371584 |     613987 |    3298444 |     3246910
    miss rate                        |     88.63% |     91.10% |     86.28% |      15.29%
    mpki                             |      29.49 |       0.89 |       6.67 |        3.21
  Cache L3                           |            |            |            |            
    num cache accesses               |    8317229 |     645554 |    3622797 |     3250791
    num cache misses                 |    7361532 |     604166 |     942654 |       75942
    miss rate                        |     88.51% |     93.59% |     26.02% |       2.34%
    mpki                             |      29.45 |       0.87 |       1.91 |        0.08
DRAM summary                         |            |            |            |            
  num dram accesses                  |   13201035 |          0 |          0 |           0
  average dram access latency (ns)   |     128.69 |        inf |        inf |         inf
  average dram queueing delay        |      18.68 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     57.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
