                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999888 |   615444930 |  1894917707 |  1779073384
  Cycles                             |  1376719803 |  1376722422 |  1376722136 |  1376722105
  IPC                                |        0.18 |        0.45 |        1.38 |        1.29
  Time (ns)                          |   458906601 |   458907474 |   458907379 |   458907368
Branch predictor stats               |             |             |             |            
  num correct                        |    19818647 |    13543838 |    82974714 |   158164793
  num incorrect                      |     1620730 |      239280 |     4712903 |    26403796
  misprediction rate                 |       7.56% |       1.74% |       5.37% |      14.31%
  mpki                               |        6.48 |        0.39 |        2.49 |       14.84
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    20925725 |    55704494 |   181091169 |   202003913
    num misses                       |          42 |           4 |           8 |         675
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    68803936 |   244295835 |   578808799 |   743712315
    num misses                       |      336511 |      119555 |      180123 |      387060
    miss rate                        |       0.49% |       0.05% |       0.03% |       0.05%
    mpki                             |        1.35 |        0.19 |        0.10 |        0.22
  L2 TLB                             |             |             |             |            
    num accesses                     |      336553 |      119559 |      180131 |      387735
    num misses                       |      104711 |       68974 |        4666 |       12452
    miss rate                        |      31.11% |      57.69% |       2.59% |       3.21%
    mpki                             |        0.42 |        0.11 |        0.00 |        0.01
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    20925725 |    55704494 |   181091169 |   202003913
    num cache misses                 |       27970 |       30653 |       14117 |     2467770
    miss rate                        |       0.13% |       0.06% |       0.01% |       1.22%
    mpki                             |        0.11 |        0.05 |        0.01 |        1.39
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    68803936 |   244295835 |   578808799 |   743712315
    num cache misses                 |     3674401 |     5980698 |    15379949 |     6729360
    miss rate                        |       5.34% |       2.45% |       2.66% |       0.90%
    mpki                             |       14.70 |        9.72 |        8.12 |        3.78
  Cache L2                           |             |             |             |            
    num cache accesses               |     3733054 |     6015449 |    15450153 |     9220046
    num cache misses                 |     3197632 |     4372568 |      361114 |     1504047
    miss rate                        |      85.66% |      72.69% |       2.34% |      16.31%
    mpki                             |       12.79 |        7.10 |        0.19 |        0.85
  Cache L3                           |             |             |             |            
    num cache accesses               |     3228396 |     4378159 |      419056 |     1528813
    num cache misses                 |     3001803 |     4333542 |      335400 |      400396
    miss rate                        |      92.98% |      98.98% |      80.04% |      26.19%
    mpki                             |       12.01 |        7.04 |        0.18 |        0.23
DRAM summary                         |             |             |             |            
  num dram accesses                  |     9685314 |           0 |           0 |           0
  average dram access latency (ns)   |      291.21 |         inf |         inf |         inf
  average dram queueing delay        |      151.17 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
