                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2245833919 |   249999989 |   888027008 |  2233604087
  Cycles                             |  3255768523 |  3255764019 |  3255768851 |  3255768654
  IPC                                |        0.69 |        0.08 |        0.27 |        0.69
  Time (ns)                          |  1085256174 |  1085254673 |  1085256284 |  1085256218
Branch predictor stats               |             |             |             |            
  num correct                        |   136536056 |    43244780 |   122064531 |   339937971
  num incorrect                      |    82160788 |    11689069 |    16776218 |    73085575
  misprediction rate                 |      37.57% |      21.28% |      12.08% |      17.70%
  mpki                               |       36.58 |       46.76 |       18.89 |       32.72
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   268089321 |    23761816 |   155567037 |   308492305
    num misses                       |          10 |           3 |         105 |         436
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1032427325 |    88558906 |   413807337 |   866840859
    num misses                       |     7105701 |    21160185 |    16104753 |     4609892
    miss rate                        |       0.69% |      23.89% |       3.89% |       0.53%
    mpki                             |        3.16 |       84.64 |       18.14 |        2.06
  L2 TLB                             |             |             |             |            
    num accesses                     |     7105711 |    21160188 |    16104858 |     4610328
    num misses                       |     5650752 |    10898369 |     4818316 |      455265
    miss rate                        |      79.52% |      51.50% |      29.92% |       9.87%
    mpki                             |        2.52 |       43.59 |        5.43 |        0.20
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   268089321 |    23761816 |   155567037 |   308492305
    num cache misses                 |      145868 |      190327 |     3372595 |    17922538
    miss rate                        |       0.05% |       0.80% |       2.17% |       5.81%
    mpki                             |        0.06 |        0.76 |        3.80 |        8.02
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1032427325 |    88558906 |   413807337 |   866840859
    num cache misses                 |    15960652 |    28760592 |    23566791 |    20146936
    miss rate                        |       1.55% |      32.48% |       5.70% |       2.32%
    mpki                             |        7.11 |      115.04 |       26.54 |        9.02
  Cache L2                           |             |             |             |            
    num cache accesses               |    17651629 |    32658750 |    31408653 |    39037600
    num cache misses                 |    14974023 |    24338294 |    23146658 |    19708312
    miss rate                        |      84.83% |      74.52% |      73.70% |      50.49%
    mpki                             |        6.67 |       97.35 |       26.07 |        8.82
  Cache L3                           |             |             |             |            
    num cache accesses               |    16708926 |    28072022 |    27622602 |    20677891
    num cache misses                 |     4846039 |    17609934 |    15285271 |     5510181
    miss rate                        |      29.00% |      62.73% |      55.34% |      26.65%
    mpki                             |        2.16 |       70.44 |       17.21 |        2.47
DRAM summary                         |             |             |             |            
  num dram accesses                  |    58658062 |           0 |           0 |           0
  average dram access latency (ns)   |      118.77 |         inf |         inf |         inf
  average dram queueing delay        |        8.76 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      54.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
