                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  249999909 |  721559543 |  406651873 |  1011348242
  Cycles                             |  652886772 |  652890216 |  652890154 |   652889927
  IPC                                |       0.38 |       1.11 |       0.62 |        1.55
  Time (ns)                          |  217628924 |  217630072 |  217630051 |   217629976
Branch predictor stats               |            |            |            |            
  num correct                        |    2271023 |   58000241 |   32266887 |    67269940
  num incorrect                      |      15217 |    9736612 |    2655358 |    11556210
  misprediction rate                 |      0.67% |     14.37% |      7.60% |      14.66%
  mpki                               |       0.06 |      13.49 |       6.53 |       11.43
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   22095385 |  105708442 |   33920636 |   122675571
    num misses                       |          3 |         65 |         42 |          18
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   68115827 |  345852040 |  112014185 |   426274732
    num misses                       |     121838 |    1934068 |     556376 |     3017627
    miss rate                        |      0.18% |      0.56% |      0.50% |       0.71%
    mpki                             |       0.49 |       2.68 |       1.37 |        2.98
  L2 TLB                             |            |            |            |            
    num accesses                     |     121841 |    1934133 |     556418 |     3017645
    num misses                       |     121749 |      12269 |     174210 |       23253
    miss rate                        |     99.92% |      0.63% |     31.31% |       0.77%
    mpki                             |       0.49 |       0.02 |       0.43 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   22095385 |  105708442 |   33920636 |   122675571
    num cache misses                 |      62470 |    3220264 |      34649 |     1088448
    miss rate                        |      0.28% |      3.05% |      0.10% |       0.89%
    mpki                             |       0.25 |       4.46 |       0.09 |        1.08
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   68115827 |  345852040 |  112014185 |   426274732
    num cache misses                 |   12865438 |   11472819 |    6008516 |     2089846
    miss rate                        |     18.89% |      3.32% |      5.36% |       0.49%
    mpki                             |      51.46 |      15.90 |      14.78 |        2.07
  Cache L2                           |            |            |            |            
    num cache accesses               |   12929450 |   14716480 |    6067956 |     3215897
    num cache misses                 |    8513834 |     516907 |    5080715 |      328608
    miss rate                        |     65.85% |      3.51% |     83.73% |      10.22%
    mpki                             |      34.06 |       0.72 |      12.49 |        0.32
  Cache L3                           |            |            |            |            
    num cache accesses               |    8515376 |     543625 |    5106557 |      367417
    num cache misses                 |    8489441 |     511996 |    1974158 |      326388
    miss rate                        |     99.70% |     94.18% |     38.66% |      88.83%
    mpki                             |      33.96 |       0.71 |       4.85 |        0.32
DRAM summary                         |            |            |            |            
  num dram accesses                  |   18057209 |          0 |          0 |           0
  average dram access latency (ns)   |     140.55 |        inf |        inf |         inf
  average dram queueing delay        |      30.54 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     83.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
