                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1865602172 |   249999989 |   876907398 |  2233633347
  Cycles                             |  3324718690 |  3324714914 |  3324719060 |  3324718955
  IPC                                |        0.56 |        0.08 |        0.26 |        0.67
  Time (ns)                          |  1108239563 |  1108238305 |  1108239687 |  1108239652
Branch predictor stats               |             |             |             |            
  num correct                        |   113385865 |    43244780 |   120531127 |   339939301
  num incorrect                      |    68229847 |    11689069 |    16563433 |    73085575
  misprediction rate                 |      37.57% |      21.28% |      12.08% |      17.70%
  mpki                               |       36.57 |       46.76 |       18.89 |       32.72
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   222636458 |    23761816 |   153640772 |   308494965
    num misses                       |          10 |           3 |         105 |         436
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   857976544 |    88558906 |   408624809 |   866866129
    num misses                       |     5883754 |    21160473 |    15912364 |     4609962
    miss rate                        |       0.69% |      23.89% |       3.89% |       0.53%
    mpki                             |        3.15 |       84.64 |       18.15 |        2.06
  L2 TLB                             |             |             |             |            
    num accesses                     |     5883764 |    21160476 |    15912469 |     4610398
    num misses                       |     4676521 |    10898320 |     4766534 |      455342
    miss rate                        |      79.48% |      51.50% |      29.95% |       9.88%
    mpki                             |        2.51 |       43.59 |        5.44 |        0.20
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   222636458 |    23761816 |   153640772 |   308494965
    num cache misses                 |       60148 |       61643 |     1905301 |    17602967
    miss rate                        |       0.03% |       0.26% |       1.24% |       5.71%
    mpki                             |        0.03 |        0.25 |        2.17 |        7.88
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   857976544 |    88558906 |   408624809 |   866866129
    num cache misses                 |    13353629 |    28777979 |    22736230 |    19667804
    miss rate                        |       1.56% |      32.50% |       5.56% |       2.27%
    mpki                             |        7.16 |      115.11 |       25.93 |        8.81
  Cache L2                           |             |             |             |            
    num cache accesses               |    15385032 |    32609692 |    29285493 |    38218385
    num cache misses                 |     9710835 |    20581624 |    18851139 |    14471495
    miss rate                        |      63.12% |      63.12% |      64.37% |      37.87%
    mpki                             |        5.21 |       82.33 |       21.50 |        6.48
  Cache L3                           |             |             |             |            
    num cache accesses               |    12057763 |    24424368 |    23515170 |    15425239
    num cache misses                 |     6396545 |    18077860 |    15663082 |     5564982
    miss rate                        |      53.05% |      74.02% |      66.61% |      36.08%
    mpki                             |        3.43 |       72.31 |       17.86 |        2.49
DRAM summary                         |             |             |             |            
  num dram accesses                  |    61601644 |           0 |           0 |           0
  average dram access latency (ns)   |      118.46 |         inf |         inf |         inf
  average dram queueing delay        |        8.45 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      55.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
