                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  384644407 |  559795100 |  449251694 |  249999984
  Cycles                             |  338119800 |  338119730 |  338120052 |  338117745
  IPC                                |       1.14 |       1.66 |       1.33 |       0.74
  Time (ns)                          |  112706600 |  112706577 |  112706684 |  112705915
Branch predictor stats               |            |            |            |           
  num correct                        |   58101850 |   25775792 |   25917844 |   15199251
  num incorrect                      |    6470610 |     213574 |    4444659 |    9146162
  misprediction rate                 |     10.02% |      0.82% |     14.64% |     37.57%
  mpki                               |      16.82 |       0.38 |       9.89 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   61479518 |   42825353 |   50701561 |   29844534
    num misses                       |       2506 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  154450654 |  322122291 |  210133428 |  114926447
    num misses                       |     845011 |      42824 |     134473 |     791206
    miss rate                        |      0.55% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.20 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     847517 |      42867 |     134529 |     791216
    num misses                       |     125172 |      13435 |      21095 |     629350
    miss rate                        |     14.77% |     31.34% |     15.68% |     79.54%
    mpki                             |       0.33 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   61479518 |   42825353 |   50701561 |   29844534
    num cache misses                 |    1016823 |      20340 |      81511 |       6545
    miss rate                        |      1.65% |      0.05% |      0.16% |      0.02%
    mpki                             |       2.64 |       0.04 |       0.18 |       0.03
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  154450654 |  322122291 |  210133428 |  114926447
    num cache misses                 |    1347501 |    2906291 |    1251060 |    1767840
    miss rate                        |      0.87% |      0.90% |      0.60% |      1.54%
    mpki                             |       3.50 |       5.19 |       2.78 |       7.07
  Cache L2                           |            |            |            |           
    num cache accesses               |    2417435 |    2930746 |    1335358 |    1915758
    num cache misses                 |     557865 |    1607616 |     691587 |    1157818
    miss rate                        |     23.08% |     54.85% |     51.79% |     60.44%
    mpki                             |       1.45 |       2.87 |       1.54 |       4.63
  Cache L3                           |            |            |            |           
    num cache accesses               |     611759 |    1612183 |     700672 |    1351749
    num cache misses                 |     479480 |     893320 |     592641 |     466079
    miss rate                        |     78.38% |     55.41% |     84.58% |     34.48%
    mpki                             |       1.25 |       1.60 |       1.32 |       1.86
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3914469 |          0 |          0 |          0
  average dram access latency (ns)   |     114.77 |        inf |        inf |        inf
  average dram queueing delay        |       4.76 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     34.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
