                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  357817904 |  437265184 |  249999883 |  389478401
  Cycles                             |  237620715 |  237620700 |  237618618 |  237620822
  IPC                                |       1.51 |       1.84 |       1.05 |       1.64
  Time (ns)                          |   79206905 |   79206900 |   79206206 |   79206941
Branch predictor stats               |            |            |            |           
  num correct                        |   28813378 |   29431939 |   13678195 |   16441484
  num incorrect                      |    4824118 |    4936751 |    9414386 |     935914
  misprediction rate                 |     14.34% |     14.36% |     40.77% |      5.39%
  mpki                               |      13.48 |      11.29 |      37.66 |       2.40
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   52437666 |   52943330 |   20500819 |   37777389
    num misses                       |         65 |         18 |         52 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  171536509 |  183755904 |   73920987 |  121354219
    num misses                       |     962050 |    1226106 |       4511 |      33008
    miss rate                        |      0.56% |      0.67% |      0.01% |      0.03%
    mpki                             |       2.69 |       2.80 |       0.02 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     962115 |    1226124 |       4563 |      33016
    num misses                       |       6084 |       9142 |       4160 |       1055
    miss rate                        |      0.63% |      0.75% |     91.17% |      3.20%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   52437666 |   52943330 |   20500819 |   37777389
    num cache misses                 |    1526995 |     406783 |       1352 |        575
    miss rate                        |      2.91% |      0.77% |      0.01% |      0.00%
    mpki                             |       4.27 |       0.93 |       0.01 |       0.00
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  171536509 |  183755904 |   73920987 |  121354219
    num cache misses                 |    5705433 |     866496 |     266064 |    3260140
    miss rate                        |      3.33% |      0.47% |      0.36% |      2.69%
    mpki                             |      15.95 |       1.98 |       1.06 |       8.37
  Cache L2                           |            |            |            |           
    num cache accesses               |    7232729 |    1274156 |     268987 |    3265927
    num cache misses                 |       8346 |       5199 |     257781 |      38724
    miss rate                        |      0.12% |      0.41% |     95.83% |      1.19%
    mpki                             |       0.02 |       0.01 |       1.03 |       0.10
  Cache L3                           |            |            |            |           
    num cache accesses               |       8729 |       6086 |     259382 |      43965
    num cache misses                 |       7858 |       5095 |     256077 |      23419
    miss rate                        |     90.02% |     83.72% |     98.73% |     53.27%
    mpki                             |       0.02 |       0.01 |       1.02 |       0.06
DRAM summary                         |            |            |            |           
  num dram accesses                  |     486658 |          0 |          0 |          0
  average dram access latency (ns)   |     111.93 |        inf |        inf |        inf
  average dram queueing delay        |       1.92 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      6.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
