                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  411211893 |  464028189 |  249999979 |  380509040
  Cycles                             |  253788905 |  253788931 |  253786504 |  253788902
  IPC                                |       1.62 |       1.83 |       0.99 |       1.50
  Time (ns)                          |   84596302 |   84596310 |   84595501 |   84596301
Branch predictor stats               |            |            |            |           
  num correct                        |   17448802 |   58261654 |   38222132 |   34435685
  num incorrect                      |    1004507 |    6553517 |    9793313 |    5904581
  misprediction rate                 |      5.44% |     10.11% |     20.40% |     14.64%
  mpki                               |       2.44 |      14.12 |      39.17 |      15.52
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   39735479 |   71780764 |   32523298 |   43455680
    num misses                       |          8 |        358 |         19 |        221
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  127751840 |  187921843 |   84159510 |  159330884
    num misses                       |      36096 |      54685 |     372539 |      88208
    miss rate                        |      0.03% |      0.03% |      0.44% |      0.06%
    mpki                             |       0.09 |       0.12 |       1.49 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |      36104 |      55043 |     372558 |      88429
    num misses                       |       1105 |       1799 |      78120 |       2776
    miss rate                        |      3.06% |      3.27% |     20.97% |      3.14%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   39735479 |   71780764 |   32523298 |   43455680
    num cache misses                 |       4893 |    1532228 |     164508 |     617714
    miss rate                        |      0.01% |      2.13% |      0.51% |      1.42%
    mpki                             |       0.01 |       3.30 |       0.66 |       1.62
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  127751840 |  187921843 |   84159510 |  159330884
    num cache misses                 |    3452132 |    1442546 |     342884 |    1193196
    miss rate                        |      2.70% |      0.77% |      0.41% |      0.75%
    mpki                             |       8.40 |       3.11 |       1.37 |       3.14
  Cache L2                           |            |            |            |           
    num cache accesses               |    3465488 |    2976803 |     573021 |    1811417
    num cache misses                 |      74722 |     195735 |     223992 |     691056
    miss rate                        |      2.16% |      6.58% |     39.09% |     38.15%
    mpki                             |       0.18 |       0.42 |       0.90 |       1.82
  Cache L3                           |            |            |            |           
    num cache accesses               |      83204 |     197765 |     290718 |     691564
    num cache misses                 |      36894 |      36265 |      85095 |      15203
    miss rate                        |     44.34% |     18.34% |     29.27% |      2.20%
    mpki                             |       0.09 |       0.08 |       0.34 |       0.04
DRAM summary                         |            |            |            |           
  num dram accesses                  |     244143 |          0 |          0 |          0
  average dram access latency (ns)   |     110.78 |        inf |        inf |        inf
  average dram queueing delay        |       0.77 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
