                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2096246096 |  1439917297 |   753960805 |   249999989
  Cycles                             |  4364458111 |  4364458212 |  4364458194 |  4364361279
  IPC                                |        0.48 |        0.33 |        0.17 |        0.06
  Time (ns)                          |  1454819371 |  1454819404 |  1454819398 |  1454787093
Branch predictor stats               |             |             |             |            
  num correct                        |   226890579 |   114200128 |   103730597 |    43244780
  num incorrect                      |    34545882 |     9359334 |    14236120 |    11689069
  misprediction rate                 |      13.21% |       7.57% |      12.07% |      21.28%
  mpki                               |       16.48 |        6.50 |       18.88 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   246548069 |   120326782 |   132094580 |    23761816
    num misses                       |          10 |          42 |         100 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   941837685 |   396484611 |   351343296 |    88558906
    num misses                       |     9641389 |     1950007 |    13686410 |    21161117
    miss rate                        |       1.02% |       0.49% |       3.90% |      23.89%
    mpki                             |        4.60 |        1.35 |       18.15 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |     9641399 |     1950049 |    13686510 |    21161120
    num misses                       |      861559 |      607874 |     4106232 |    10898932
    miss rate                        |       8.94% |      31.17% |      30.00% |      51.50%
    mpki                             |        0.41 |        0.42 |        5.45 |       43.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   246548069 |   120326782 |   132094580 |    23761816
    num cache misses                 |      282624 |      337035 |     3265172 |      212378
    miss rate                        |       0.11% |       0.28% |       2.47% |       0.89%
    mpki                             |        0.13 |        0.23 |        4.33 |        0.85
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   941837685 |   396484611 |   351343296 |    88558906
    num cache misses                 |    30815765 |    21523535 |    20652547 |    29068361
    miss rate                        |       3.27% |       5.43% |       5.88% |      32.82%
    mpki                             |       14.70 |       14.95 |       27.39 |      116.27
  Cache L2                           |             |             |             |            
    num cache accesses               |    32073705 |    22171847 |    29607238 |    33738316
    num cache misses                 |    21222291 |    19915978 |    20602954 |    25096105
    miss rate                        |      66.17% |      89.83% |      69.59% |      74.38%
    mpki                             |       10.12 |       13.83 |       27.33 |      100.38
  Cache L3                           |             |             |             |            
    num cache accesses               |    22234710 |    20228187 |    26305390 |    29592746
    num cache misses                 |    20451651 |    19890593 |    20205825 |    24906857
    miss rate                        |      91.98% |      98.33% |      76.81% |      84.17%
    mpki                             |        9.76 |       13.81 |       26.80 |       99.63
DRAM summary                         |             |             |             |            
  num dram accesses                  |   106014311 |           0 |           0 |           0
  average dram access latency (ns)   |      137.14 |         inf |         inf |         inf
  average dram queueing delay        |       27.13 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
