                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  516101430 |  249999984 |  442993229 |  571304082
  Cycles                             |  852560564 |  852557969 |  852560474 |  852560193
  IPC                                |       0.61 |       0.29 |       0.52 |       0.67
  Time (ns)                          |  284186855 |  284185990 |  284186825 |  284186731
Branch predictor stats               |            |            |            |           
  num correct                        |   77748029 |   15199251 |   56361316 |   26303409
  num incorrect                      |    8781391 |    9146162 |   13461665 |     217732
  misprediction rate                 |     10.15% |     37.57% |     19.28% |      0.82%
  mpki                               |      17.01 |      36.58 |      30.39 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   82678861 |   29844534 |   62158863 |   43703766
    num misses                       |       3106 |         10 |        117 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  208278258 |  114926447 |  175137192 |  328748053
    num misses                       |    1195610 |     791204 |     274304 |      44084
    miss rate                        |      0.57% |      0.69% |      0.16% |      0.01%
    mpki                             |       2.32 |       3.16 |       0.62 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |    1198716 |     791214 |     274421 |      44127
    num misses                       |     172232 |     629350 |      47092 |      13489
    miss rate                        |     14.37% |     79.54% |     17.16% |     30.57%
    mpki                             |       0.33 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   82678861 |   29844534 |   62158863 |   43703766
    num cache misses                 |    2067589 |     273956 |    2360727 |     175012
    miss rate                        |      2.50% |      0.92% |      3.80% |      0.40%
    mpki                             |       4.01 |       1.10 |       5.33 |       0.31
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  208278258 |  114926447 |  175137192 |  328748053
    num cache misses                 |    2437075 |    2341412 |    2392489 |    5247409
    miss rate                        |      1.17% |      2.04% |      1.37% |      1.60%
    mpki                             |       4.72 |       9.37 |       5.40 |       9.18
  Cache L2                           |            |            |            |           
    num cache accesses               |    4759830 |    3053596 |    5041474 |    5533126
    num cache misses                 |    2546704 |    2584962 |    2328928 |    4693545
    miss rate                        |     53.50% |     84.65% |     46.20% |     84.83%
    mpki                             |       4.93 |      10.34 |       5.26 |       8.22
  Cache L3                           |            |            |            |           
    num cache accesses               |    2803063 |    3024648 |    2621404 |    4804964
    num cache misses                 |    2310236 |    2580845 |    2026650 |    4585200
    miss rate                        |     82.42% |     85.33% |     77.31% |     95.43%
    mpki                             |       4.48 |      10.32 |       4.57 |       8.03
DRAM summary                         |            |            |            |           
  num dram accesses                  |   15267245 |          0 |          0 |          0
  average dram access latency (ns)   |     117.97 |        inf |        inf |        inf
  average dram queueing delay        |       7.96 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     53.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
