                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  274811099 |  249999941 |  377135743 |  275841797
  Cycles                             |  413628790 |  413626394 |  413628852 |  413628973
  IPC                                |       0.66 |       0.60 |       0.91 |       0.67
  Time (ns)                          |  137876263 |  137875465 |  137876284 |  137876324
Branch predictor stats               |            |            |            |           
  num correct                        |     364479 |   37707678 |   30387442 |    6362103
  num incorrect                      |       6178 |    4237467 |    5079304 |     948533
  misprediction rate                 |      1.67% |     10.10% |     14.32% |     12.97%
  mpki                               |       0.02 |      16.95 |      13.47 |       3.44
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   31459782 |   40025757 |   55291891 |   26736962
    num misses                       |          6 |       1554 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  205636702 |  100673480 |  180810169 |  139706221
    num misses                       |    7562845 |     560614 |    1017688 |     323291
    miss rate                        |      3.68% |      0.56% |      0.56% |      0.23%
    mpki                             |      27.52 |       2.24 |       2.70 |       1.17
  L2 TLB                             |            |            |            |           
    num accesses                     |    7562851 |     562168 |    1017753 |     323353
    num misses                       |    5423720 |      79965 |       6261 |       4677
    miss rate                        |     71.72% |     14.22% |      0.62% |      1.45%
    mpki                             |      19.74 |       0.32 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   31459782 |   40025757 |   55291891 |   26736962
    num cache misses                 |     314090 |     908315 |    1768869 |      44949
    miss rate                        |      1.00% |      2.27% |      3.20% |      0.17%
    mpki                             |       1.14 |       3.63 |       4.69 |       0.16
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  205636702 |  100673480 |  180810169 |  139706221
    num cache misses                 |    2325307 |    1058757 |    6120449 |    2381990
    miss rate                        |      1.13% |      1.05% |      3.39% |      1.70%
    mpki                             |       8.46 |       4.24 |      16.23 |       8.64
  Cache L2                           |            |            |            |           
    num cache accesses               |    2682085 |    2087043 |    7920800 |    2681259
    num cache misses                 |    2360726 |    1151007 |     660636 |    1047887
    miss rate                        |     88.02% |     55.15% |      8.34% |     39.08%
    mpki                             |       8.59 |       4.60 |       1.75 |       3.80
  Cache L3                           |            |            |            |           
    num cache accesses               |    2403452 |    1271750 |     697482 |    1302661
    num cache misses                 |    2357199 |    1088308 |     611876 |     900485
    miss rate                        |     98.08% |     85.58% |     87.73% |     69.13%
    mpki                             |       8.58 |       4.35 |       1.62 |       3.26
DRAM summary                         |            |            |            |           
  num dram accesses                  |    6037066 |          0 |          0 |          0
  average dram access latency (ns)   |     125.11 |        inf |        inf |        inf
  average dram queueing delay        |      15.10 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     43.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
