                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |     7793510 |     1350045 |     5063698 |     9169693 |     3838526 |     6931096 |     7087155 |     1801029 |    12315169 |      861764 |     6582206 |     7430288 |     6001313 |     6132217 |     1137783 |     5431482
    num cache misses                 |     4280554 |     1316898 |      251730 |     2222242 |     2049187 |     1662096 |     5338276 |      658344 |     5983389 |      526170 |     3067126 |      173468 |     5773933 |      910011 |      429614 |     1577091
    miss rate                        |      54.92% |      97.54% |       4.97% |      24.23% |      53.38% |      23.98% |      75.32% |      36.55% |      48.59% |      61.06% |      46.60% |       2.33% |      96.21% |      14.84% |      37.76% |      29.04%
    mpki                             |       17.12 |        0.94 |        0.11 |        0.92 |        1.21 |        1.76 |        8.96 |        0.46 |       19.68 |        0.23 |        5.10 |        0.07 |        6.94 |        0.62 |        0.16 |        1.09
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    52111149 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      252.10 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      142.09 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
