                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   108377250 |   489014456 |   108934191 |   154880997 |    85482819 |   252219469 |   231012032 |   116504258 |   364131632 |   310850455 |  2442792293 |   147961963 |   330035962 |  1066286606 |   788819949 |  1216688402
    num misses                       |      536124 |          23 |     1945408 |     1059498 |      100939 |     1728029 |     1895645 |     4539160 |      114558 |      317528 |    24700091 |      264339 |     1853682 |    38423998 |      503541 |      383986
    miss rate                        |       0.49% |       0.00% |       1.79% |       0.68% |       0.12% |       0.69% |       0.82% |       3.90% |       0.03% |       0.10% |       1.01% |       0.18% |       0.56% |       3.60% |       0.06% |       0.03%
    mpki                             |        1.36 |        0.00 |        6.30 |        2.45 |        0.35 |        3.15 |        2.75 |       18.16 |        0.10 |        0.46 |        4.53 |        0.49 |        2.69 |       26.96 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      536166 |          62 |     1945450 |     1059512 |      100943 |     1728039 |     1895667 |     4539244 |      114566 |      317531 |    24700101 |      264342 |     1853747 |    38424004 |      503597 |      386062
    num misses                       |      168632 |          62 |      524920 |     1059501 |      100943 |     1373398 |      170171 |     1361650 |        2991 |      212353 |     2178714 |      264143 |       11216 |    27405873 |       79797 |       11216
    miss rate                        |      31.45% |     100.00% |      26.98% |     100.00% |     100.00% |      79.48% |       8.98% |      30.00% |       2.61% |      66.88% |       8.82% |      99.92% |       0.61% |      71.32% |      15.85% |       2.91%
    mpki                             |        0.43 |        0.00 |        1.70 |        2.45 |        0.35 |        2.51 |        0.25 |        5.45 |        0.00 |        0.31 |        0.40 |        0.49 |        0.02 |       19.23 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    33088793 |   246046652 |    36123249 |    46341899 |    48250571 |    65407882 |    65553594 |    43801034 |   113836937 |    55394606 |   641804965 |    48020986 |   100912071 |   163294878 |   188731381 |   467555603
    num cache misses                 |      167397 |     4227105 |       45547 |       38809 |        9566 |       48028 |      478510 |     1037483 |      207624 |       84703 |      467811 |      377450 |     4346056 |      762669 |      860319 |    10343137
    miss rate                        |       0.51% |       1.72% |       0.13% |       0.08% |       0.02% |       0.07% |       0.73% |       2.37% |       0.18% |       0.15% |       0.07% |       0.79% |       4.31% |       0.47% |       0.46% |       2.21%
    mpki                             |        0.43 |        2.82 |        0.15 |        0.09 |        0.03 |        0.09 |        0.70 |        4.15 |        0.17 |        0.12 |        0.09 |        0.69 |        6.31 |        0.54 |        0.51 |        3.32
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   108377250 |   489014456 |   108934191 |   154880997 |    85482819 |   252219469 |   231012032 |   116504258 |   364131632 |   310850455 |  2442792293 |   147961963 |   330035962 |  1066286606 |   788819949 |  1216688402
    num cache misses                 |     6060088 |      751242 |    12962931 |    11696766 |     6462401 |     4151338 |    13452643 |     6735185 |    11292234 |    15459505 |    79051175 |    27924834 |    12120739 |    11736863 |     5325707 |    16716431
    miss rate                        |       5.59% |       0.15% |      11.90% |       7.55% |       7.56% |       1.65% |       5.82% |       5.78% |       3.10% |       4.97% |       3.24% |      18.87% |       3.67% |       1.10% |       0.68% |       1.37%
    mpki                             |       15.40 |        0.50 |       41.99 |       27.03 |       22.62 |        7.57 |       19.55 |       26.94 |        9.48 |       22.22 |       14.50 |       51.39 |       17.60 |        8.23 |        3.17 |        5.37
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6309593 |     5114264 |    14449502 |    13146199 |     8669573 |     4955411 |    14941145 |     9414342 |    11987033 |    16456813 |    79597123 |    28303042 |    16644134 |    12513636 |     6256248 |    27280262
    num cache misses                 |     5996481 |     2728954 |    11558847 |    11735575 |     6471967 |     4007152 |     6715458 |     6716528 |     3620189 |    13769603 |    55740274 |    18434826 |     6291713 |     8798289 |     5226540 |     2896449
    miss rate                        |      95.04% |      53.36% |      79.99% |      89.27% |      74.65% |      80.86% |      44.95% |      71.34% |      30.20% |      83.67% |      70.03% |      65.13% |      37.80% |      70.31% |      83.54% |      10.62%
    mpki                             |       15.24 |        1.82 |       37.44 |       27.12 |       22.66 |        7.31 |        9.76 |       26.87 |        3.04 |       19.79 |       10.23 |       33.93 |        9.14 |        6.17 |        3.11 |        0.93
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6078780 |     2864882 |    13000249 |    13146199 |     8669573 |     4778213 |     7751112 |     8361406 |     4135510 |    14682208 |    55821204 |    18435584 |     6490790 |     8812599 |     5298671 |     3118848
    num cache misses                 |     5420935 |     2664108 |     7486394 |    11698287 |     6459843 |     3659059 |     4077005 |     5489150 |     3428646 |    13600869 |      773291 |    16892246 |     3743504 |     7818030 |     4444272 |     2402142
    miss rate                        |      89.18% |      92.99% |      57.59% |      88.99% |      74.51% |      76.58% |      52.60% |      65.65% |      82.91% |      92.64% |       1.39% |      91.63% |      57.67% |      88.71% |      83.88% |      77.02%
    mpki                             |       13.77 |        1.78 |       24.25 |       27.03 |       22.61 |        6.67 |        5.92 |       21.96 |        2.88 |       19.55 |        0.14 |       31.09 |        5.44 |        5.48 |        2.65 |        0.77
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   135192113 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      504.35 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      394.34 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
