                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   399825141 |   614795244 |  1214712951 |   249999981
  Cycles                             |  1848743340 |  1848743603 |  1848743709 |  1848740804
  IPC                                |        0.22 |        0.33 |        0.66 |        0.14
  Time (ns)                          |   616247780 |   616247868 |   616247903 |   616246935
Branch predictor stats               |             |             |             |            
  num correct                        |    66031791 |    11855884 |   183799403 |    58565837
  num incorrect                      |     4145213 |    16372962 |    40295616 |     6500447
  misprediction rate                 |       5.91% |      58.00% |      17.98% |       9.99%
  mpki                               |       10.37 |       26.63 |       33.17 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    66826126 |    67949583 |   168529102 |    21135842
    num misses                       |           4 |          14 |         280 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   122497909 |   228856339 |   471920434 |    86633855
    num misses                       |      145429 |     1632926 |     2509706 |     1331686
    miss rate                        |       0.12% |       0.71% |       0.53% |       1.54%
    mpki                             |        0.36 |        2.66 |        2.07 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      145433 |     1632940 |     2509986 |     1349127
    num misses                       |      145433 |     1632921 |      228605 |     1140468
    miss rate                        |     100.00% |     100.00% |       9.11% |      84.53%
    mpki                             |        0.36 |        2.66 |        0.19 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    66826126 |    67949583 |   168529102 |    21135842
    num cache misses                 |       11191 |       50977 |     9976801 |      402910
    miss rate                        |       0.02% |       0.08% |       5.92% |       1.91%
    mpki                             |        0.03 |        0.08 |        8.21 |        1.61
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   122497909 |   228856339 |   471920434 |    86633855
    num cache misses                 |     9309965 |    17733961 |     9921719 |     7451334
    miss rate                        |       7.60% |       7.75% |       2.10% |       8.60%
    mpki                             |       23.29 |       28.85 |        8.17 |       29.81
  Cache L2                           |             |             |             |            
    num cache accesses               |    12544526 |    20139512 |    20354837 |     7871232
    num cache misses                 |     9321156 |    17784938 |     9740260 |     7526103
    miss rate                        |      74.30% |      88.31% |      47.85% |      95.62%
    mpki                             |       23.31 |       28.93 |        8.02 |       30.10
  Cache L3                           |             |             |             |            
    num cache accesses               |    12544526 |    20139512 |    10197309 |     7543612
    num cache misses                 |     9304214 |    17730687 |     2675579 |     7196663
    miss rate                        |      74.17% |      88.04% |      26.24% |      95.40%
    mpki                             |       23.27 |       28.84 |        2.20 |       28.79
DRAM summary                         |             |             |             |            
  num dram accesses                  |    48581521 |           0 |           0 |           0
  average dram access latency (ns)   |      148.63 |         inf |         inf |         inf
  average dram queueing delay        |       38.62 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
