                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  392572402 |  445225931 |  249999979 |  342354005
  Cycles                             |  279097200 |  279096913 |  279094839 |  279097200
  IPC                                |       1.41 |       1.60 |       0.90 |       1.23
  Time (ns)                          |   93032400 |   93032305 |   93031613 |   93032400
Branch predictor stats               |            |            |            |           
  num correct                        |   16628274 |   56007138 |   38222132 |   31005860
  num incorrect                      |     945296 |    6211941 |    9793313 |    5260295
  misprediction rate                 |      5.38% |      9.98% |     20.40% |     14.50%
  mpki                               |       2.41 |      13.95 |      39.17 |      15.37
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   38046613 |   68774002 |   32523298 |   39016357
    num misses                       |          8 |        358 |         19 |        202
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  122105237 |  180193133 |   84159510 |  143207611
    num misses                       |      32949 |      54637 |     372556 |      72026
    miss rate                        |      0.03% |      0.03% |      0.44% |      0.05%
    mpki                             |       0.08 |       0.12 |       1.49 |       0.21
  L2 TLB                             |            |            |            |           
    num accesses                     |      32957 |      54995 |     372575 |      72228
    num misses                       |       1073 |       1799 |      78123 |       2409
    miss rate                        |      3.26% |      3.27% |     20.97% |      3.34%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   38046613 |   68774002 |   32523298 |   39016357
    num cache misses                 |       7148 |    1459732 |     157687 |     496779
    miss rate                        |      0.02% |      2.12% |      0.48% |      1.27%
    mpki                             |       0.02 |       3.28 |       0.63 |       1.45
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  122105237 |  180193133 |   84159510 |  143207611
    num cache misses                 |    3320112 |    1453030 |     352173 |    1099019
    miss rate                        |      2.72% |      0.81% |      0.42% |      0.77%
    mpki                             |       8.46 |       3.26 |       1.41 |       3.21
  Cache L2                           |            |            |            |           
    num cache accesses               |    3351437 |    2933875 |     588988 |    1615477
    num cache misses                 |     170895 |     216191 |     215927 |     388582
    miss rate                        |      5.10% |      7.37% |     36.66% |     24.05%
    mpki                             |       0.44 |       0.49 |       0.86 |       1.14
  Cache L3                           |            |            |            |           
    num cache accesses               |     196289 |     237639 |     297088 |     412416
    num cache misses                 |     168773 |     210377 |     200074 |     309190
    miss rate                        |     85.98% |     88.53% |     67.35% |     74.97%
    mpki                             |       0.43 |       0.47 |       0.80 |       0.90
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1231809 |          0 |          0 |          0
  average dram access latency (ns)   |     113.31 |        inf |        inf |        inf
  average dram queueing delay        |       3.30 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     13.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
