                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  628679531 |  249999898 |  419947975 |  511637507
  Cycles                             |  765652740 |  765651326 |  765652872 |  765652736
  IPC                                |       0.82 |       0.33 |       0.55 |       0.67
  Time (ns)                          |  255217580 |  255217109 |  255217624 |  255217579
Branch predictor stats               |            |            |            |           
  num correct                        |     814202 |    4856955 |   25481812 |   77996189
  num incorrect                      |      13798 |    6669357 |     989791 |   16675645
  misprediction rate                 |      1.67% |     57.86% |      3.74% |     17.61%
  mpki                               |       0.02 |      26.68 |       2.36 |      32.59
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   72026558 |   27532058 |   40074151 |   70531357
    num misses                       |          6 |         14 |         22 |        178
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  470235591 |   93614435 |  142278975 |  198495059
    num misses                       |   16973519 |     661938 |    1156477 |    1056152
    miss rate                        |      3.61% |      0.71% |      0.81% |      0.53%
    mpki                             |      27.00 |       2.65 |       2.75 |       2.06
  L2 TLB                             |            |            |            |           
    num accesses                     |   16973525 |     661952 |    1156499 |    1056330
    num misses                       |   12173559 |     661946 |      99632 |     102548
    miss rate                        |     71.72% |    100.00% |      8.61% |      9.71%
    mpki                             |      19.36 |       2.65 |       0.24 |       0.20
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   72026558 |   27532058 |   40074151 |   70531357
    num cache misses                 |     357834 |      19374 |     275041 |    4081336
    miss rate                        |      0.50% |      0.07% |      0.69% |      5.79%
    mpki                             |       0.57 |       0.08 |       0.65 |       7.98
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  470235591 |   93614435 |  142278975 |  198495059
    num cache misses                 |    5210680 |    7295250 |    8166699 |    4687653
    miss rate                        |      1.11% |      7.79% |      5.74% |      2.36%
    mpki                             |       8.29 |      29.18 |      19.45 |       9.16
  Cache L2                           |            |            |            |           
    num cache accesses               |    5572388 |    8259567 |    9021491 |    8959372
    num cache misses                 |    3947707 |    7314624 |    3906518 |    4539197
    miss rate                        |     70.84% |     88.56% |     43.30% |     50.66%
    mpki                             |       6.28 |      29.26 |       9.30 |       8.87
  Cache L3                           |            |            |            |           
    num cache accesses               |    3951662 |    8259567 |    4488830 |    4729786
    num cache misses                 |    3495330 |    7295314 |    2056913 |    1079141
    miss rate                        |     88.45% |     88.33% |     45.82% |     22.82%
    mpki                             |       5.56 |      29.18 |       4.90 |       2.11
DRAM summary                         |            |            |            |           
  num dram accesses                  |   19269304 |          0 |          0 |          0
  average dram access latency (ns)   |     155.80 |        inf |        inf |        inf
  average dram queueing delay        |      45.79 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     75.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
