profile,GemsFDTD,hmmer,sphinx3,gobmk,cactusADM,tonto,bwaves,lbm,wrf,gcc,leslie3d,gromacs,sjeng,calculix,astar,zeusmp,povray,omnetpp,mcf,bzip2,h264ref,perlbench,xalancbmk,dealII,namd,libquantum,gamess,soplex,milc
rs-2,1.0005794083475186,1.0041819957975961,1.0283672880078214,1.000878432734368,1.0100209683135917,1.0064615453532024,1.0032048260393296,1.0408295819276463,1.0113770458475637,1.0075472429729941,1.0066331721603998,1.022639931808432,1.0018595512748523,1.0000073922686534,1.0175161919934255,1.010244390500157,1.01113314723422,1.0064498794523464,1.0050897258492266,1.001556702257201,1.008188960338397,1.0058848247721168,1.0010532361594315,1.00219745428495,1.0047163872441491,1.0004464651199283,1.0073002491413532,1.0115584172175156,1.02719159942842
profile,GemsFDTD,hmmer,sphinx3,gobmk,cactusADM,tonto,bwaves,lbm,wrf,bzip2,leslie3d,gromacs,sjeng,calculix,astar,zeusmp,povray,omnetpp,mcf,gcc,h264ref,perlbench,xalancbmk,dealII,namd,libquantum,gamess,soplex,milc
rs-1,0.9878650014877801,0.9945109089299886,0.9885008457579418,0.9977152736940103,0.9835351642760732,0.992452519863209,0.9951614756917011,1.0224086682900737,0.9933398769511834,0.9862166323055269,0.9752155417293643,0.9858118148099486,0.9983084492120371,0.9998850208214239,0.9910655848358367,0.9894067509826507,0.9851845716584874,0.9889406353379313,0.9899081813827667,0.9985961637996162,0.965369494932799,0.9958293807715565,0.9992959706105564,0.9953015578783367,0.9975908483379773,0.9994468884082011,0.9901401445110543,0.9820637630330575,0.9102934745940692
profile,GemsFDTD,hmmer,sphinx3,gobmk,cactusADM,tonto,bwaves,lbm,wrf,bzip2,leslie3d,gromacs,sjeng,calculix,astar,zeusmp,povray,omnetpp,mcf,gcc,h264ref,perlbench,xalancbmk,dealII,namd,gamess,libquantum,soplex,milc
rs-3,1.0007866985797416,1.0081938703493931,1.0368238557934266,1.001780999633942,1.0176216306030317,1.008738561833862,1.005006698200101,1.0474235862068277,1.021918514420069,1.002324282620056,1.0545998835736743,1.0320992689461712,1.0025778893102184,1.0000147010044167,1.0230950905387612,1.0210191359983094,1.022798425949043,1.014390912087203,1.0096316201120563,1.008420410177147,1.010286227131359,1.0057867750407978,1.0012835457071305,1.0029172699748095,1.0051028882731494,1.0172051671374895,1.0004492761888617,1.0242306239363383,1.042249005796494
profile,GemsFDTD,hmmer,sphinx3,gobmk,cactusADM,tonto,bwaves,lbm,wrf,gcc,leslie3d,gromacs,sjeng,calculix,astar,zeusmp,povray,milc,omnetpp,mcf,bzip2,h264ref,perlbench,xalancbmk,dealII,namd,gamess,libquantum,soplex
rs-4,1.0008465808136755,1.0103859909243078,1.0403882781617677,1.0022381278090982,1.0216473503905845,1.010252349092869,1.0056072989057392,1.0642216876040065,1.0264762950080577,1.0092751484321811,1.0579629635402859,1.0401290140892798,1.003213829614398,1.000019395803425,1.0250934049999545,1.0258649206354553,1.0248112932443991,1.0495688384823656,1.0172917160291388,1.0132242102585653,1.0039464767484492,1.0119323950727694,1.007970734113561,1.0014432932637696,1.0031460650513393,1.005291936630359,1.0228940632870072,1.0004493040227727,1.030748925718667
