                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   170340783 |    77960233 |   231967600 |   100510758 |   437038390 |    73649910 |   502747375 |   237727490 |  1239551157 |    71227359 |   126760558 |   297498055 |    21135842 |   142245016 |   236772674 |   800887536
    num cache misses                 |       97392 |      113616 |     1003743 |      680516 |     1282697 |     1647711 |      103183 |      451800 |    11695764 |       12580 |      241165 |      268270 |      406741 |      200599 |    13967582 |     7002477
    miss rate                        |       0.06% |       0.15% |       0.43% |       0.68% |       0.29% |       2.24% |       0.02% |       0.19% |       0.94% |       0.02% |       0.19% |       0.09% |       1.92% |       0.14% |       5.90% |       0.87%
    mpki                             |        0.07 |        0.11 |        0.50 |        0.64 |        0.33 |        3.92 |        0.02 |        0.18 |        1.55 |        0.03 |        0.16 |        0.07 |        1.63 |        0.13 |        8.16 |        1.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   656441533 |   428843060 |  1515066277 |   349798676 |  1823337212 |   195956797 |  1605208294 |  1270016080 |  2463596549 |   129227458 |   416686487 |  2237714909 |    86633855 |   620927625 |   664962823 |  2783270544
    num cache misses                 |    10187303 |    21921294 |    16705827 |    20560732 |    11202810 |    11222072 |    42650621 |    19545401 |       88408 |     9862505 |    22280705 |    21047166 |     7456106 |    15908442 |    14574476 |    13185061
    miss rate                        |       1.55% |       5.11% |       1.10% |       5.88% |       0.61% |       5.73% |       2.66% |       1.54% |       0.00% |       7.63% |       5.35% |       0.94% |       8.61% |       2.56% |       2.19% |       0.47%
    mpki                             |        7.14 |       22.14 |        8.25 |       19.44 |        2.88 |       26.69 |        8.08 |        7.82 |        0.01 |       23.24 |       14.72 |        5.41 |       29.82 |       10.05 |        8.51 |        2.00
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11409643 |    23566761 |    17714942 |    22796699 |    12500762 |    15257636 |    42944861 |    20681869 |    11795191 |    13208006 |    22598890 |    21331522 |     7879362 |    16118636 |    29200664 |    20280553
    num cache misses                 |     9601779 |    19682185 |    12480713 |    10100214 |     8830848 |    11089596 |     1602392 |    10834367 |      260689 |     9875085 |    20884415 |    14738050 |     7536458 |    11398399 |    14273581 |     2138230
    miss rate                        |      84.15% |      83.52% |      70.45% |      44.31% |      70.64% |      72.68% |       3.73% |      52.39% |       2.21% |      74.77% |      92.41% |      69.09% |      95.65% |      70.72% |      48.88% |      10.54%
    mpki                             |        6.73 |       19.88 |        6.16 |        9.55 |        2.27 |       26.37 |        0.30 |        4.34 |        0.03 |       23.27 |       13.80 |        3.79 |       30.15 |        7.20 |        8.34 |        0.32
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10852270 |    21214036 |    12486395 |    11666656 |     8847414 |    13481151 |     1798738 |    11519382 |      271708 |    13208006 |    20961831 |    14754572 |     7553450 |    11412371 |    14933474 |     2233013
    num cache misses                 |     4134128 |    19450818 |    10493216 |     5953370 |     4033440 |     8029651 |     1119136 |     2903822 |      248887 |     9857742 |     5823695 |     5595661 |     6815846 |    10874744 |     3818774 |      580393
    miss rate                        |      38.09% |      91.69% |      84.04% |      51.03% |      45.59% |      59.56% |      62.22% |      25.21% |      91.60% |      74.63% |      27.78% |      37.92% |      90.23% |      95.29% |      25.57% |      25.99%
    mpki                             |        2.90 |       19.64 |        5.18 |        5.63 |        1.04 |       19.09 |        0.21 |        1.16 |        0.03 |       23.23 |        3.85 |        1.44 |       27.26 |        6.87 |        2.23 |        0.09
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   130029954 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      335.47 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      225.46 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
