                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   402755137 |   619130012 |  1212448220 |   249999981
  Cycles                             |  1862338308 |  1862338288 |  1862338780 |  1862334284
  IPC                                |        0.22 |        0.33 |        0.65 |        0.13
  Time (ns)                          |   620779436 |   620779430 |   620779594 |   620778095
Branch predictor stats               |             |             |             |            
  num correct                        |    66515676 |    11904048 |   183414747 |    58565837
  num incorrect                      |     4186541 |    16450023 |    40228374 |     6500447
  misprediction rate                 |       5.92% |      58.02% |      17.99% |       9.99%
  mpki                               |       10.39 |       26.57 |       33.18 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    67351339 |    68325261 |   168031356 |    21135842
    num misses                       |           4 |          14 |         280 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   123306392 |   230127867 |   471240542 |    86633855
    num misses                       |      146455 |     1642918 |     2503784 |     1331688
    miss rate                        |       0.12% |       0.71% |       0.53% |       1.54%
    mpki                             |        0.36 |        2.65 |        2.07 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      146459 |     1642932 |     2504064 |     1349129
    num misses                       |      146459 |     1642913 |      223663 |     1140463
    miss rate                        |     100.00% |     100.00% |       8.93% |      84.53%
    mpki                             |        0.36 |        2.65 |        0.18 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    67351339 |    68325261 |   168031356 |    21135842
    num cache misses                 |       11280 |       51464 |    10005563 |      403034
    miss rate                        |       0.02% |       0.08% |       5.95% |       1.91%
    mpki                             |        0.03 |        0.08 |        8.25 |        1.61
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   123306392 |   230127867 |   471240542 |    86633855
    num cache misses                 |     9375652 |    17814677 |     9891711 |     7451915
    miss rate                        |       7.60% |       7.74% |       2.10% |       8.60%
    mpki                             |       23.28 |       28.77 |        8.16 |       29.81
  Cache L2                           |             |             |             |            
    num cache accesses               |    12628149 |    20220734 |    20371589 |     7874032
    num cache misses                 |     9386932 |    17866141 |     9772257 |     7526622
    miss rate                        |      74.33% |      88.36% |      47.97% |      95.59%
    mpki                             |       23.31 |       28.86 |        8.06 |       30.11
  Cache L3                           |             |             |             |            
    num cache accesses               |    12628149 |    20220734 |    10247545 |     7546259
    num cache misses                 |     9369900 |    17811399 |     2732063 |     7203935
    miss rate                        |      74.20% |      88.08% |      26.66% |      95.46%
    mpki                             |       23.26 |       28.77 |        2.25 |       28.82
DRAM summary                         |             |             |             |            
  num dram accesses                  |    48865342 |           0 |           0 |           0
  average dram access latency (ns)   |      148.93 |         inf |         inf |         inf
  average dram queueing delay        |       38.92 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
