                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  286149557 |  371015295 |  249999969 |  442351441
  Cycles                             |  267666901 |  267666900 |  267665041 |  267666853
  IPC                                |       1.07 |       1.39 |       0.93 |       1.65
  Time (ns)                          |   89222300 |   89222300 |   89221680 |   89222284
Branch predictor stats               |            |            |            |           
  num correct                        |   42877642 |   21614747 |   32217105 |   20361086
  num incorrect                      |    4927690 |    3708430 |    7507996 |     167722
  misprediction rate                 |     10.31% |     14.64% |     18.90% |      0.82%
  mpki                               |      17.22 |      10.00 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   45984667 |   42291102 |   35058549 |   33834622
    num misses                       |       2197 |         56 |        106 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  116389143 |  173201000 |   97606891 |  254549898
    num misses                       |     725431 |     108887 |     176187 |      34005
    miss rate                        |      0.62% |      0.06% |      0.18% |      0.01%
    mpki                             |       2.54 |       0.29 |       0.70 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     727628 |     108943 |     176293 |      34048
    num misses                       |     107507 |      17221 |      28113 |      10682
    miss rate                        |     14.77% |     15.81% |     15.95% |     31.37%
    mpki                             |       0.38 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   45984667 |   42291102 |   35058549 |   33834622
    num cache misses                 |     872049 |      56971 |    1006982 |      12463
    miss rate                        |      1.90% |      0.13% |      2.87% |      0.04%
    mpki                             |       3.05 |       0.15 |       4.03 |       0.03
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  116389143 |  173201000 |   97606891 |  254549898
    num cache misses                 |    1158439 |    1014391 |    1212359 |    2289824
    miss rate                        |      1.00% |      0.59% |      1.24% |      0.90%
    mpki                             |       4.05 |       2.73 |       4.85 |       5.18
  Cache L2                           |            |            |            |           
    num cache accesses               |    2076382 |    1073354 |    2293011 |    2305816
    num cache misses                 |     428453 |     470815 |     276865 |    1156743
    miss rate                        |     20.63% |     43.86% |     12.07% |     50.17%
    mpki                             |       1.50 |       1.27 |       1.11 |       2.61
  Cache L3                           |            |            |            |           
    num cache accesses               |     475270 |     500191 |     354048 |    1161683
    num cache misses                 |     415468 |     421322 |     259919 |     714267
    miss rate                        |     87.42% |     84.23% |     73.41% |     61.49%
    mpki                             |       1.45 |       1.14 |       1.04 |       1.61
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2896680 |          0 |          0 |          0
  average dram access latency (ns)   |     114.49 |        inf |        inf |        inf
  average dram queueing delay        |       4.48 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     32.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
