                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   870991119 |  1584830372 |   249999909 |   790586633
  Cycles                             |  1123643713 |  1123643595 |  1123641141 |  1123643739
  IPC                                |        0.78 |        1.41 |        0.22 |        0.70
  Time (ns)                          |   374547904 |   374547865 |   374547047 |   374547913
Branch predictor stats               |             |             |             |            
  num correct                        |    44086577 |   210150956 |     2271023 |   118934494
  num incorrect                      |    34144911 |    21287787 |       15217 |    13477681
  misprediction rate                 |      43.65% |       9.20% |       0.67% |      10.18%
  mpki                               |       39.20 |       13.43 |        0.06 |       17.05
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    69095449 |   238054450 |    22095385 |   126739425
    num misses                       |          52 |        1122 |           3 |        5307
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |            
    num accesses                     |   253981147 |   620504540 |    68115827 |   319741849
    num misses                       |       13871 |      203852 |      121838 |     1875755
    miss rate                        |       0.01% |       0.03% |       0.18% |       0.59%
    mpki                             |        0.02 |        0.13 |        0.49 |        2.37
  L2 TLB                             |             |             |             |            
    num accesses                     |       13923 |      204974 |      121841 |     1881062
    num misses                       |       12335 |        5960 |      121749 |      271386
    miss rate                        |      88.59% |       2.91% |      99.92% |      14.43%
    mpki                             |        0.01 |        0.00 |        0.49 |        0.34
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    69095449 |   238054450 |    22095385 |   126739425
    num cache misses                 |       19720 |     4869530 |       71002 |     2335816
    miss rate                        |       0.03% |       2.05% |       0.32% |       1.84%
    mpki                             |        0.02 |        3.07 |        0.28 |        2.95
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   253981147 |   620504540 |    68115827 |   319741849
    num cache misses                 |      857202 |     8182176 |    12858718 |     3026766
    miss rate                        |       0.34% |       1.32% |      18.88% |       0.95%
    mpki                             |        0.98 |        5.16 |       51.43 |        3.83
  Cache L2                           |             |             |             |            
    num cache accesses               |      910096 |    13110393 |    12929726 |     5481522
    num cache misses                 |      829645 |      661882 |     7869089 |     1709046
    miss rate                        |      91.16% |       5.05% |      60.86% |      31.18%
    mpki                             |        0.95 |        0.42 |       31.48 |        2.16
  Cache L3                           |             |             |             |            
    num cache accesses               |      863799 |      720761 |     7869095 |     1828899
    num cache misses                 |      827492 |      461438 |     7789279 |     1050118
    miss rate                        |      95.80% |      64.02% |      98.99% |      57.42%
    mpki                             |        0.95 |        0.29 |       31.16 |        1.33
DRAM summary                         |             |             |             |            
  num dram accesses                  |    16960322 |           0 |           0 |           0
  average dram access latency (ns)   |      297.98 |         inf |         inf |         inf
  average dram queueing delay        |      177.96 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
