                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   396370497 |   605693480 |  1144481834 |   249999981
  Cycles                             |  1837332221 |  1837332063 |  1837332064 |  1837329454
  IPC                                |        0.22 |        0.33 |        0.62 |        0.14
  Time (ns)                          |   612444074 |   612444021 |   612444022 |   612443152
Branch predictor stats               |             |             |             |            
  num correct                        |    65460873 |    11754753 |   173548726 |    58565837
  num incorrect                      |     4096829 |    16211151 |    37773433 |     6500447
  misprediction rate                 |       5.89% |      57.97% |      17.87% |       9.99%
  mpki                               |       10.34 |       26.76 |       33.00 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    66206824 |    67160759 |   158227129 |    21135842
    num misses                       |           4 |          14 |         267 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   121544765 |   226186477 |   444565709 |    86633855
    num misses                       |      144219 |     1611949 |     2355429 |     1331677
    miss rate                        |       0.12% |       0.71% |       0.53% |       1.54%
    mpki                             |        0.36 |        2.66 |        2.06 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      144223 |     1611963 |     2355696 |     1349118
    num misses                       |      144223 |     1611944 |      213587 |     1140466
    miss rate                        |     100.00% |     100.00% |       9.07% |      84.53%
    mpki                             |        0.36 |        2.66 |        0.19 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    66206824 |    67160759 |   158227129 |    21135842
    num cache misses                 |        4531 |       15012 |     9244499 |      349407
    miss rate                        |       0.01% |       0.02% |       5.84% |       1.65%
    mpki                             |        0.01 |        0.02 |        8.08 |        1.40
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   121544765 |   226186477 |   444565709 |    86633855
    num cache misses                 |     9228334 |    17561981 |     9447548 |     7413680
    miss rate                        |       7.59% |       7.76% |       2.13% |       8.56%
    mpki                             |       23.28 |       28.99 |        8.25 |       29.65
  Cache L2                           |             |             |             |            
    num cache accesses               |    12435347 |    19931836 |    19154467 |     7781914
    num cache misses                 |     9232865 |    17576845 |     7067256 |     7347362
    miss rate                        |      74.25% |      88.18% |      36.90% |      94.42%
    mpki                             |       23.29 |       29.02 |        6.18 |       29.39
  Cache L3                           |             |             |             |            
    num cache accesses               |    12435347 |    19931688 |     7533187 |     7367128
    num cache misses                 |     9229915 |    17565069 |     2828266 |     7075226
    miss rate                        |      74.22% |      88.13% |      37.54% |      96.04%
    mpki                             |       23.29 |       29.00 |        2.47 |       28.30
DRAM summary                         |             |             |             |            
  num dram accesses                  |    48361689 |           0 |           0 |           0
  average dram access latency (ns)   |      149.33 |         inf |         inf |         inf
  average dram queueing delay        |       39.32 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
