                                     | Core 0     | Core 1      | Core 2     | Core 3     
  Instructions                       |  318597661 |  1008113601 |  249999888 |  1259507510
  Cycles                             |  748761600 |   748761371 |  748760058 |   748761576
  IPC                                |       0.43 |        1.35 |       0.33 |        1.68
  Time (ns)                          |  249587200 |   249587124 |  249586686 |   249587192
Branch predictor stats               |            |             |            |            
  num correct                        |    2884763 |    81057693 |   19818647 |    83826177
  num incorrect                      |      19308 |    13620937 |    1620730 |    14393323
  misprediction rate                 |      0.66% |      14.39% |      7.56% |      14.65%
  mpki                               |       0.06 |       13.51 |       6.48 |       11.43
TLB Summary                          |            |             |            |            
  I-TLB                              |            |             |            |            
    num accesses                     |   28157637 |   147669629 |   20925725 |   152793733
    num misses                       |          3 |          65 |         42 |          18
    miss rate                        |      0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            
    num accesses                     |   86677080 |   483314192 |   68803936 |   530935098
    num misses                       |     154499 |     2696783 |     336438 |     3763563
    miss rate                        |      0.18% |       0.56% |      0.49% |       0.71%
    mpki                             |       0.48 |        2.68 |       1.35 |        2.99
  L2 TLB                             |            |             |            |            
    num accesses                     |     154502 |     2696848 |     336480 |     3763581
    num misses                       |     154388 |       17324 |     104712 |       28954
    miss rate                        |     99.93% |       0.64% |     31.12% |       0.77%
    mpki                             |       0.48 |        0.02 |       0.42 |        0.02
Cache Summary                        |            |             |            |            
  Cache L1-I                         |            |             |            |            
    num cache accesses               |   28157637 |   147669629 |   20925725 |   152793733
    num cache misses                 |     218721 |     4934361 |      39875 |     1359519
    miss rate                        |      0.78% |       3.34% |      0.19% |       0.89%
    mpki                             |       0.69 |        4.89 |       0.16 |        1.08
  Cache L1-D                         |            |             |            |            
    num cache accesses               |   86677080 |   483314192 |   68803936 |   530935098
    num cache misses                 |   16320909 |    16308773 |    3684852 |     2572677
    miss rate                        |     18.83% |       3.37% |      5.36% |       0.48%
    mpki                             |      51.23 |       16.18 |      14.74 |        2.04
  Cache L2                           |            |             |            |            
    num cache accesses               |   16539634 |    21254105 |    3756566 |     3958989
    num cache misses                 |   10749472 |     3447415 |    3453227 |      524171
    miss rate                        |     64.99% |      16.22% |     91.93% |      13.24%
    mpki                             |      33.74 |        3.42 |      13.81 |        0.42
  Cache L3                           |            |             |            |            
    num cache accesses               |   10749476 |     3460833 |    3485143 |      551812
    num cache misses                 |    9856763 |      226895 |    2975907 |      208201
    miss rate                        |     91.70% |       6.56% |     85.39% |      37.73%
    mpki                             |      30.94 |        0.23 |      11.90 |        0.17
DRAM summary                         |            |             |            |            
  num dram accesses                  |   20931191 |           0 |          0 |           0
  average dram access latency (ns)   |     141.46 |         inf |        inf |         inf
  average dram queueing delay        |      31.45 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     83.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            
  num loads from dram                |          0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |           0
