                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   503765400 |   249999989 |  3495592548 |  4083358814
  Cycles                             |  4726095518 |  4726092257 |  4726094810 |  4726094999
  IPC                                |        0.11 |        0.05 |        0.74 |        0.86
  Time (ns)                          |  1575365173 |  1575364086 |  1575364937 |  1575365000
Branch predictor stats               |             |             |             |            
  num correct                        |   118039229 |    43244780 |     4557249 |   624221308
  num incorrect                      |    13101724 |    11689069 |       77232 |   160045671
  misprediction rate                 |       9.99% |      21.28% |       1.67% |      20.41%
  mpki                               |       26.01 |       46.76 |        0.02 |       39.19
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    42574511 |    23761816 |   400395998 |   531275947
    num misses                       |       34787 |           3 |           6 |          19
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   174545289 |    88558906 |  2614910200 |  1374424132
    num misses                       |     2672532 |    21160319 |    94314490 |     6083370
    miss rate                        |       1.53% |      23.89% |       3.61% |       0.44%
    mpki                             |        5.31 |       84.64 |       26.98 |        1.49
  L2 TLB                             |             |             |             |            
    num accesses                     |     2707319 |    21160322 |    94314496 |     6083389
    num misses                       |     2289175 |    10898340 |    67339892 |     1273568
    miss rate                        |      84.56% |      51.50% |      71.40% |      20.94%
    mpki                             |        4.54 |       43.59 |       19.26 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    42574511 |    23761816 |   400395998 |   531275947
    num cache misses                 |      723969 |      105976 |      745495 |     2152264
    miss rate                        |       1.70% |       0.45% |       0.19% |       0.41%
    mpki                             |        1.44 |        0.42 |        0.21 |        0.53
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   174545289 |    88558906 |  2614910200 |  1374424132
    num cache misses                 |    14951358 |    28758807 |    28639269 |     5370382
    miss rate                        |       8.57% |      32.47% |       1.10% |       0.39%
    mpki                             |       29.68 |      115.04 |        8.19 |        1.32
  Cache L2                           |             |             |             |            
    num cache accesses               |    15713312 |    32571292 |    29389846 |     8694144
    num cache misses                 |    14899428 |    22333426 |    19827036 |     2577430
    miss rate                        |      94.82% |      68.57% |      67.46% |      29.65%
    mpki                             |       29.58 |       89.33 |        5.67 |        0.63
  Cache L3                           |             |             |             |            
    num cache accesses               |    14939091 |    26087128 |    19832632 |     3774740
    num cache misses                 |    14462718 |    17271848 |    18598454 |     2193673
    miss rate                        |      96.81% |      66.21% |      93.78% |      58.11%
    mpki                             |       28.71 |       69.09 |        5.32 |        0.54
DRAM summary                         |             |             |             |            
  num dram accesses                  |    63619559 |           0 |           0 |           0
  average dram access latency (ns)   |      202.20 |         inf |         inf |         inf
  average dram queueing delay        |       82.18 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      80.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
