                                     | Core 0      | Core 1      | Core 2      | Core 3       | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12      | Core 13     | Core 14      | Core 15    
    mpki                             |       51.42 |        1.38 |       14.77 |         3.88 |       28.62 |      115.00 |       12.27 |       26.61 |       14.51 |       10.11 |        8.94 |        3.76 |         1.99 |        1.10 |         8.06 |       29.82
  Cache L2                           |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |    82920186 |    17977775 |    18269010 |     75832789 |    38695578 |    32517841 |    28835654 |    30032390 |    80134147 |    31419497 |    60164872 |    45023628 |     47571488 |     7412030 |    101810015 |    13731458
    num cache misses                 |    53886920 |     7061636 |    16787305 |     29994474 |    34451025 |    24327619 |    20352307 |    22053418 |    55779259 |    21890868 |    30105583 |    23680875 |      4647049 |     6892876 |      3247842 |    13128850
    miss rate                        |      64.99% |      39.28% |      91.89% |       39.55% |      89.03% |      74.81% |      70.58% |      73.43% |      69.61% |      69.67% |      50.04% |      52.60% |        9.77% |      93.00% |        3.19% |      95.61%
    mpki                             |       33.86 |        0.91 |       13.83 |         2.15 |       28.70 |       97.31 |       10.01 |       26.11 |       10.24 |        7.13 |        8.68 |        3.63 |         0.30 |        1.07 |         0.26 |       30.11
  Cache L3                           |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |    53886934 |     9184699 |    16940251 |     30016201 |    38695578 |    27929592 |    24086923 |    26409401 |    56454405 |    21898250 |    31461668 |    24411698 |      4831259 |     7097685 |      3619460 |    13162499
    num cache misses                 |    48009498 |     2861014 |    14440433 |       824593 |    34350970 |    16749791 |    17937215 |    14811081 |     8556670 |    21014350 |     7822593 |     6741447 |      1056682 |     6844200 |      2003758 |    12653013
    miss rate                        |      89.09% |      31.15% |      85.24% |        2.75% |      88.77% |      59.97% |      74.47% |      56.08% |      15.16% |      95.96% |      24.86% |      27.62% |       21.87% |      96.43% |       55.36% |      96.13%
    mpki                             |       30.17 |        0.37 |       11.90 |         0.06 |       28.62 |       67.00 |        8.82 |       17.54 |        1.57 |        6.85 |        2.26 |        1.03 |         0.07 |        1.06 |         0.16 |       29.02
DRAM summary                         |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num dram accesses                  |   308017002 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  average dram access latency (ns)   |      421.22 |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf
  average dram queueing delay        |      311.21 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00%
Coherency Traffic                    |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num loads from dram                |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from dram cache          |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from remote cache        |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
