                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999909 |  702978677 |  381840014 |  944660228
  Cycles                             |  605045423 |  605047998 |  605048362 |  605047961
  IPC                                |       0.41 |       1.16 |       0.63 |       1.56
  Time (ns)                          |  201681808 |  201682666 |  201682788 |  201682654
Branch predictor stats               |            |            |            |           
  num correct                        |    2271023 |   56529295 |   30270188 |   63191195
  num incorrect                      |      15217 |    9482928 |    2482431 |   10746695
  misprediction rate                 |      0.67% |     14.37% |      7.58% |     14.53%
  mpki                               |       0.06 |      13.49 |       6.50 |      11.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22095385 |  103004116 |   32217000 |  114541996
    num misses                       |          3 |         65 |         42 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68115827 |  336915871 |  105132914 |  397835511
    num misses                       |     121838 |    1890307 |     516447 |    2761498
    miss rate                        |      0.18% |      0.56% |      0.49% |      0.69%
    mpki                             |       0.49 |       2.69 |       1.35 |       2.92
  L2 TLB                             |            |            |            |           
    num accesses                     |     121841 |    1890372 |     516489 |    2761516
    num misses                       |     121749 |      11701 |     162693 |      21022
    miss rate                        |     99.92% |      0.62% |     31.50% |      0.76%
    mpki                             |       0.49 |       0.02 |       0.43 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22095385 |  103004116 |   32217000 |  114541996
    num cache misses                 |      40997 |    3146454 |      31954 |     984886
    miss rate                        |      0.19% |      3.05% |      0.10% |      0.86%
    mpki                             |       0.16 |       4.48 |       0.08 |       1.04
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68115827 |  336915871 |  105132914 |  397835511
    num cache misses                 |   12855043 |   11171507 |    5614401 |    2018033
    miss rate                        |     18.87% |      3.32% |      5.34% |      0.51%
    mpki                             |      51.42 |      15.89 |      14.70 |       2.14
  Cache L2                           |            |            |            |           
    num cache accesses               |   12897177 |   14332524 |    5668773 |    3059446
    num cache misses                 |    7917595 |     452956 |    4753540 |     306223
    miss rate                        |     61.39% |      3.16% |     83.85% |     10.01%
    mpki                             |      31.67 |       0.64 |      12.45 |       0.32
  Cache L3                           |            |            |            |           
    num cache accesses               |    7918732 |     469155 |    4777153 |     363358
    num cache misses                 |    7891036 |     446361 |    1874411 |     300630
    miss rate                        |     99.65% |     95.14% |     39.24% |     82.74%
    mpki                             |      31.56 |       0.63 |       4.91 |       0.32
DRAM summary                         |            |            |            |           
  num dram accesses                  |   16698530 |          0 |          0 |          0
  average dram access latency (ns)   |     139.75 |        inf |        inf |        inf
  average dram queueing delay        |      29.74 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     82.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
