                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1601358168 |   249999989 |   923213720 |  4864525378
  Cycles                             |  4325277422 |  4325249735 |  4325277322 |  4325277242
  IPC                                |        0.37 |        0.06 |        0.21 |        1.12
  Time (ns)                          |  1441759141 |  1441749912 |  1441759108 |  1441759081
Branch predictor stats               |             |             |             |            
  num correct                        |   126912528 |    43244780 |   155709166 |   527335672
  num incorrect                      |    10382073 |    11689069 |    14399261 |    80370998
  misprediction rate                 |       7.56% |      21.28% |       8.46% |      13.23%
  mpki                               |        6.48 |       46.76 |       15.60 |       16.52
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   134487597 |    23761816 |   107176535 |   572725078
    num misses                       |          42 |           3 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   440626582 |    88558906 |   321887845 |  2185971228
    num misses                       |     2154349 |    21161304 |     5562859 |    22037784
    miss rate                        |       0.49% |      23.90% |       1.73% |       1.01%
    mpki                             |        1.35 |       84.65 |        6.03 |        4.53
  L2 TLB                             |             |             |             |            
    num accesses                     |     2154391 |    21161307 |     5562901 |    22037794
    num misses                       |      672186 |    10898972 |     1502245 |     1955187
    miss rate                        |      31.20% |      51.50% |      27.00% |       8.87%
    mpki                             |        0.42 |       43.60 |        1.63 |        0.40
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   134487597 |    23761816 |   107176535 |   572725078
    num cache misses                 |      333487 |      290496 |      173400 |      444163
    miss rate                        |       0.25% |       1.22% |       0.16% |       0.08%
    mpki                             |        0.21 |        1.16 |        0.19 |        0.09
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   440626582 |    88558906 |   321887845 |  2185971228
    num cache misses                 |    23855869 |    29110781 |    38087057 |    70282770
    miss rate                        |       5.41% |      32.87% |      11.83% |       3.22%
    mpki                             |       14.90 |      116.44 |       41.25 |       14.45
  Cache L2                           |             |             |             |            
    num cache accesses               |    24451141 |    33826499 |    44684023 |    71746287
    num cache misses                 |    22867928 |    26497321 |    34566100 |    49703181
    miss rate                        |      93.52% |      78.33% |      77.36% |      69.28%
    mpki                             |       14.28 |      105.99 |       37.44 |       10.22
  Cache L3                           |             |             |             |            
    num cache accesses               |    23130688 |    30944935 |    40991175 |    50764082
    num cache misses                 |    18499509 |    24845098 |    29759721 |     6618499
    miss rate                        |      79.98% |      80.29% |      72.60% |      13.04%
    mpki                             |       11.55 |       99.38 |       32.23 |        1.36
DRAM summary                         |             |             |             |            
  num dram accesses                  |   102051129 |           0 |           0 |           0
  average dram access latency (ns)   |      138.91 |         inf |         inf |         inf
  average dram queueing delay        |       28.90 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      70.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
