                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  260091308 |  274485833 |  487632376 |  249999939
  Cycles                             |  253898100 |  253897917 |  253898004 |  253895480
  IPC                                |       1.02 |       1.08 |       1.92 |       0.98
  Time (ns)                          |   84632700 |   84632639 |   84632668 |   84631827
Branch predictor stats               |            |            |            |           
  num correct                        |   13929941 |   35250724 |   89993196 |     325726
  num incorrect                      |    9909255 |    8356140 |    6139425 |       5522
  misprediction rate                 |     41.57% |     19.16% |      6.39% |      1.67%
  mpki                               |      38.10 |      30.44 |      12.59 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   21131716 |   38466674 |   79960117 |   28636353
    num misses                       |         52 |        109 |         39 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   76607246 |  107326431 |  158920002 |  187012795
    num misses                       |       4541 |     185176 |         23 |    6745319
    miss rate                        |      0.01% |      0.17% |      0.00% |      3.61%
    mpki                             |       0.02 |       0.67 |       0.00 |      26.98
  L2 TLB                             |            |            |            |           
    num accesses                     |       4593 |     185285 |         62 |    6745325
    num misses                       |       4190 |      31038 |         62 |    4834391
    miss rate                        |     91.23% |     16.75% |    100.00% |     71.67%
    mpki                             |       0.02 |       0.11 |       0.00 |      19.34
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   21131716 |   38466674 |   79960117 |   28636353
    num cache misses                 |       3740 |    1120339 |     753922 |      25574
    miss rate                        |      0.02% |      2.91% |      0.94% |      0.09%
    mpki                             |       0.01 |       4.08 |       1.55 |       0.10
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   76607246 |  107326431 |  158920002 |  187012795
    num cache misses                 |     274236 |    1255128 |      10217 |    2043736
    miss rate                        |      0.36% |      1.17% |      0.01% |      1.09%
    mpki                             |       1.05 |       4.57 |       0.02 |       8.17
  Cache L2                           |            |            |            |           
    num cache accesses               |     283600 |    2424282 |     765573 |    2069485
    num cache misses                 |     266473 |     302856 |      23149 |    1376044
    miss rate                        |     93.96% |     12.49% |      3.02% |     66.49%
    mpki                             |       1.02 |       1.10 |       0.05 |       5.50
  Cache L3                           |            |            |            |           
    num cache accesses               |     272327 |     352644 |      24583 |    1376219
    num cache misses                 |     266462 |     108322 |      22923 |    1254390
    miss rate                        |     97.85% |     30.72% |     93.25% |     91.15%
    mpki                             |       1.02 |       0.39 |       0.05 |       5.02
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2301368 |          0 |          0 |          0
  average dram access latency (ns)   |     120.91 |        inf |        inf |        inf
  average dram queueing delay        |      10.90 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
