                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   404022923 |   351287683 |   479963649 |   249999973
  Cycles                             |  1403163649 |  1403163670 |  1403163332 |  1403160851
  IPC                                |        0.29 |        0.25 |        0.34 |        0.18
  Time (ns)                          |   467721217 |   467721224 |   467721111 |   467720284
Branch predictor stats               |             |             |             |            
  num correct                        |    24527640 |    27815938 |     4328377 |    40600608
  num incorrect                      |    14760796 |     2278345 |       28930 |     2521753
  misprediction rate                 |      37.57% |       7.57% |       0.66% |       5.85%
  mpki                               |       36.53 |        6.49 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    48135658 |    29852335 |    42418089 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   185955291 |    96589040 |   130337765 |    75636447
    num misses                       |     1261932 |      472525 |      231265 |       88470
    miss rate                        |       0.68% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.12 |        1.35 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     1261942 |      472567 |      231268 |       88474
    num misses                       |     1000436 |      149460 |      231088 |       88474
    miss rate                        |      79.28% |      31.63% |      99.92% |     100.00%
    mpki                             |        2.48 |        0.43 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    48135658 |    29852335 |    42418089 |    41868591
    num cache misses                 |       57498 |       72781 |      139909 |        6415
    miss rate                        |       0.12% |       0.24% |       0.33% |       0.02%
    mpki                             |        0.14 |        0.21 |        0.29 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   185955291 |    96589040 |   130337765 |    75636447
    num cache misses                 |     2964171 |     5221117 |    24411768 |     5663529
    miss rate                        |       1.59% |       5.41% |      18.73% |       7.49%
    mpki                             |        7.34 |       14.86 |       50.86 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     3620106 |     5366061 |    24553126 |     7689683
    num cache misses                 |     2845459 |     4852159 |    14990969 |     5669944
    miss rate                        |      78.60% |      90.42% |      61.06% |      73.73%
    mpki                             |        7.04 |       13.81 |       31.23 |       22.68
  Cache L3                           |             |             |             |            
    num cache accesses               |     3446355 |     4924721 |    14992418 |     7689683
    num cache misses                 |     2823535 |     4850662 |    14852377 |     5668723
    miss rate                        |      81.93% |      98.50% |      99.07% |      73.72%
    mpki                             |        6.99 |       13.81 |       30.94 |       22.67
DRAM summary                         |             |             |             |            
  num dram accesses                  |    42713764 |           0 |           0 |           0
  average dram access latency (ns)   |      180.47 |         inf |         inf |         inf
  average dram queueing delay        |       70.46 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      91.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
