                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    num cache accesses               |   138419606 |   787689076 |   110075704 |   769362108 |   456689377 |  1127230258 |   196918905 |  1040871048 |   510546674 |   484204601 |   590930689 |   459242999 |   104210533 |    23761816 |   888867415 |   1090988003
    num cache misses                 |      218250 |     1291384 |       56349 |    22164738 |      408331 |    13680847 |      258379 |    13852594 |       97739 |      104406 |      106276 |    26099226 |      103748 |       55147 |     3161350 |        63746
    miss rate                        |       0.16% |       0.16% |       0.05% |       2.88% |       0.09% |       1.21% |       0.13% |       1.33% |       0.02% |       0.02% |       0.02% |       5.68% |       0.10% |       0.23% |       0.36% |        0.01%
    mpki                             |        0.14 |        0.18 |        0.06 |        4.04 |        0.10 |        1.38 |        0.12 |        2.18 |        0.02 |        0.02 |        0.02 |        7.83 |        0.08 |        0.22 |        0.46 |         0.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |   426601182 |  3298471609 |   329903721 |  2142444020 |  2982306543 |  4152382161 |   685978515 |  2068721094 |  1843216633 |  2578593267 |  2255803657 |  1292533907 |   342519713 |    88558906 |  2299734223 |   3482948592
    num cache misses                 |    80450479 |    19779000 |    38486490 |    26556788 |    32581217 |    38053070 |    39647327 |     1460466 |     6882657 |    39802663 |    72216937 |    29750896 |    18267050 |    28767136 |     8744005 |     92270187
    miss rate                        |      18.86% |       0.60% |      11.67% |       1.24% |       1.09% |       0.92% |       5.78% |       0.07% |       0.37% |       1.54% |       3.20% |       2.30% |       5.33% |      32.48% |       0.38% |        2.65%
    mpki                             |       51.37 |        2.82 |       40.58 |        4.84 |        8.17 |        3.83 |       19.12 |        0.23 |        1.10 |        7.83 |       14.39 |        8.93 |       14.68 |      115.07 |        1.28 |         8.06
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |    80668750 |    21112181 |    42166277 |    50323649 |    32995637 |    51936818 |    42786020 |    15608106 |     7151344 |    41305708 |    73083883 |    57175421 |    18529893 |    32562796 |    13831629 |     92693487
    num cache misses                 |    49035674 |    10953591 |    28667250 |     8183903 |    21947343 |     4641775 |    11689931 |     5682496 |     6664839 |     7543825 |    28587020 |    21520073 |    15538652 |    20352542 |     3461243 |      2159140
    miss rate                        |      60.79% |      51.88% |      67.99% |      16.26% |      66.52% |       8.94% |      27.32% |      36.41% |      93.20% |      18.26% |      39.12% |      37.64% |      83.86% |      62.50% |      25.02% |        2.33%
    mpki                             |       31.31 |        1.56 |       30.22 |        1.49 |        5.50 |        0.47 |        5.64 |        0.90 |        1.07 |        1.48 |        5.69 |        6.46 |       12.49 |       81.41 |        0.51 |         0.19
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |    49035695 |    11103635 |    32300529 |     9839484 |    21954026 |     4886907 |    14592150 |     5977564 |     6839442 |     8964235 |    29515341 |    22853160 |    15715682 |    24163696 |     5428388 |      2529883
    num cache misses                 |    48704180 |     9285189 |    21589988 |     5400049 |    20731361 |     3682222 |    11164678 |     5564690 |     6656148 |     5710568 |    10756242 |     7732706 |    15090673 |    17333943 |     3269234 |      2152666
    miss rate                        |      99.32% |      83.62% |      66.84% |      54.88% |      94.43% |      75.35% |      76.51% |      93.09% |      97.32% |      63.70% |      36.44% |      33.84% |      96.02% |      71.74% |      60.22% |       85.09%
    mpki                             |       31.10 |        1.32 |       22.76 |        0.98 |        5.20 |        0.37 |        5.39 |        0.88 |        1.07 |        1.12 |        2.14 |        2.32 |       12.13 |       69.34 |        0.48 |         0.19
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             
  num dram accesses                  |   283828611 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      385.39 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      275.38 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
