                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  389529872 |  249999984 |  327066693 |  558878801
  Cycles                             |  336216003 |  336213871 |  336216027 |  336215948
  IPC                                |       1.16 |       0.74 |       0.97 |       1.66
  Time (ns)                          |  112072001 |  112071291 |  112072009 |  112071983
Branch predictor stats               |            |            |            |           
  num correct                        |   58851787 |   15199251 |   41882165 |   25730363
  num incorrect                      |    6548121 |    9146162 |    9959636 |     212859
  misprediction rate                 |     10.01% |     37.57% |     19.21% |      0.82%
  mpki                               |      16.81 |      36.58 |      30.45 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   62251654 |   29844534 |   45729790 |   42751523
    num misses                       |       2506 |         10 |        112 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  156262005 |  114926447 |  128408185 |  321601870
    num misses                       |     845635 |     791208 |     203883 |      42635
    miss rate                        |      0.54% |      0.69% |      0.16% |      0.01%
    mpki                             |       2.17 |       3.16 |       0.62 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     848141 |     791218 |     203995 |      42678
    num misses                       |     125236 |     629352 |      35086 |      13413
    miss rate                        |     14.77% |     79.54% |     17.20% |     31.43%
    mpki                             |       0.32 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   62251654 |   29844534 |   45729790 |   42751523
    num cache misses                 |    1013957 |       6534 |    1320011 |      20001
    miss rate                        |      1.63% |      0.02% |      2.89% |      0.05%
    mpki                             |       2.60 |       0.03 |       4.04 |       0.04
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  156262005 |  114926447 |  128408185 |  321601870
    num cache misses                 |    1346786 |    1767823 |    1444303 |    2900000
    miss rate                        |      0.86% |      1.54% |      1.12% |      0.90%
    mpki                             |       3.46 |       7.07 |       4.42 |       5.19
  Cache L2                           |            |            |            |           
    num cache accesses               |    2411683 |    1914909 |    2850318 |    2924326
    num cache misses                 |     547252 |    1152553 |     423987 |    1595429
    miss rate                        |     22.69% |     60.19% |     14.88% |     54.56%
    mpki                             |       1.40 |       4.61 |       1.30 |       2.85
  Cache L3                           |            |            |            |           
    num cache accesses               |     598961 |    1345450 |     512899 |    1600337
    num cache misses                 |     463135 |     457674 |     278905 |     909320
    miss rate                        |     77.32% |     34.02% |     54.38% |     56.82%
    mpki                             |       1.19 |       1.83 |       0.85 |       1.63
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3463708 |          0 |          0 |          0
  average dram access latency (ns)   |     114.37 |        inf |        inf |        inf
  average dram queueing delay        |       4.36 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     30.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
