                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1698027399 |   249999989 |   940178522 |   806260490
  Cycles                             |  3860050313 |  3860045648 |  3860050287 |  3860050356
  IPC                                |        0.44 |        0.06 |        0.24 |        0.21
  Time (ns)                          |  1286683438 |  1286681883 |  1286683429 |  1286683452
Branch predictor stats               |             |             |             |            
  num correct                        |   134653091 |    43244780 |   158843112 |   110887601
  num incorrect                      |    11030379 |    11689069 |    14651988 |    15203139
  misprediction rate                 |       7.57% |      21.28% |       8.45% |      12.06%
  mpki                               |        6.50 |       46.76 |       15.58 |       18.86
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   141933918 |    23761816 |   109108884 |   141258314
    num misses                       |          42 |           3 |          42 |         100
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   467475007 |    88558906 |   327260950 |   375760113
    num misses                       |     2296339 |    21160340 |     5621594 |    14622077
    miss rate                        |       0.49% |      23.89% |       1.72% |       3.89%
    mpki                             |        1.35 |       84.64 |        5.98 |       18.14
  L2 TLB                             |             |             |             |            
    num accesses                     |     2296381 |    21160343 |     5621636 |    14622177
    num misses                       |      715518 |    10898601 |     1521507 |     4391135
    miss rate                        |      31.16% |      51.50% |      27.07% |      30.03%
    mpki                             |        0.42 |       43.59 |        1.62 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   141933918 |    23761816 |   109108884 |   141258314
    num cache misses                 |      275285 |      197197 |      131458 |     3288852
    miss rate                        |       0.19% |       0.83% |       0.12% |       2.33%
    mpki                             |        0.16 |        0.79 |        0.14 |        4.08
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   467475007 |    88558906 |   327260950 |   375760113
    num cache misses                 |    25094362 |    28801756 |    38396581 |    21733458
    miss rate                        |       5.37% |      32.52% |      11.73% |       5.78%
    mpki                             |       14.78 |      115.21 |       40.84 |       26.96
  Cache L2                           |             |             |             |            
    num cache accesses               |    25555594 |    32868428 |    43035909 |    29964627
    num cache misses                 |    23535489 |    24535365 |    34041532 |    21596696
    miss rate                        |      92.10% |      74.65% |      79.10% |      72.07%
    mpki                             |       13.86 |       98.14 |       36.21 |       26.79
  Cache L3                           |             |             |             |            
    num cache accesses               |    23721911 |    28430969 |    38551037 |    26547689
    num cache misses                 |    14663948 |    19690300 |    23560354 |    16718948
    miss rate                        |      61.82% |      69.26% |      61.11% |      62.98%
    mpki                             |        8.64 |       78.76 |       25.06 |       20.74
DRAM summary                         |             |             |             |            
  num dram accesses                  |    95980965 |           0 |           0 |           0
  average dram access latency (ns)   |      142.54 |         inf |         inf |         inf
  average dram queueing delay        |       32.53 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      74.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
