                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999939 |  366224749 |  525443485 |  521162074
  Cycles                             |  882039740 |  882042005 |  882042000 |  882041951
  IPC                                |       0.28 |       0.42 |       0.60 |       0.59
  Time (ns)                          |  294013247 |  294014002 |  294014000 |  294013984
Branch predictor stats               |            |            |            |           
  num correct                        |     325726 |   55253151 |   42250950 |   10761479
  num incorrect                      |       5522 |    6183727 |    7103416 |    1624508
  misprediction rate                 |      1.67% |     10.07% |     14.39% |     13.12%
  mpki                               |       0.02 |      16.89 |      13.52 |       3.12
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   28636353 |   58611461 |   76979313 |   50022650
    num misses                       |          6 |       2506 |         65 |         66
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  187012795 |  147666705 |  251881306 |  264294598
    num misses                       |    6740821 |     842427 |    1408981 |     598622
    miss rate                        |      3.60% |      0.57% |      0.56% |      0.23%
    mpki                             |      26.96 |       2.30 |       2.68 |       1.15
  L2 TLB                             |            |            |            |           
    num accesses                     |    6740827 |     844933 |    1409046 |     598688
    num misses                       |    4808468 |     124930 |       9055 |       8453
    miss rate                        |     71.33% |     14.79% |      0.64% |      1.41%
    mpki                             |      19.23 |       0.34 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   28636353 |   58611461 |   76979313 |   50022650
    num cache misses                 |    1699501 |    1844052 |    2693085 |     193373
    miss rate                        |      5.93% |      3.15% |      3.50% |      0.39%
    mpki                             |       6.80 |       5.04 |       5.13 |       0.37
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  187012795 |  147666705 |  251881306 |  264294598
    num cache misses                 |    3239428 |    1978437 |    8821576 |    4635611
    miss rate                        |      1.73% |      1.34% |      3.50% |      1.75%
    mpki                             |      12.96 |       5.40 |      16.79 |       8.89
  Cache L2                           |            |            |            |           
    num cache accesses               |    5229223 |    4117893 |   11627162 |    5422847
    num cache misses                 |    4810617 |    2901769 |    2365802 |    2683384
    miss rate                        |     91.99% |     70.47% |     20.35% |     49.48%
    mpki                             |      19.24 |       7.92 |       4.50 |       5.15
  Cache L3                           |            |            |            |           
    num cache accesses               |    5100911 |    3198452 |    2492970 |    3277835
    num cache misses                 |    4806416 |    2815455 |    2212371 |    2291875
    miss rate                        |     94.23% |     88.03% |     88.74% |     69.92%
    mpki                             |      19.23 |       7.69 |       4.21 |       4.40
DRAM summary                         |            |            |            |           
  num dram accesses                  |   14509536 |          0 |          0 |          0
  average dram access latency (ns)   |     120.19 |        inf |        inf |        inf
  average dram queueing delay        |      10.18 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     49.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
