                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  265904366 |  412383311 |  462655493
  Cycles                             |  253882293 |  253886661 |  253886469 |  253886626
  IPC                                |       0.98 |       1.05 |       1.62 |       1.82
  Time (ns)                          |   84627431 |   84628887 |   84628823 |   84628875
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14075081 |   17497197 |   58097121
  num incorrect                      |    9793313 |   10194236 |    1008327 |    6528820
  misprediction rate                 |     20.40% |     42.00% |      5.45% |     10.10%
  mpki                               |      39.17 |      38.34 |       2.45 |      14.11
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   21495182 |   39841997 |   71561677
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   78154823 |  128117269 |  187357510
    num misses                       |     372541 |       4541 |      36323 |      54679
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372560 |       4593 |      36331 |      55037
    num misses                       |      78120 |       4190 |       1107 |       1798
    miss rate                        |     20.97% |     91.23% |      3.05% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   21495182 |   39841997 |   71561677
    num cache misses                 |     164502 |       2759 |       4849 |    1526051
    miss rate                        |      0.51% |      0.01% |      0.01% |      2.13%
    mpki                             |       0.66 |       0.01 |       0.01 |       3.30
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   78154823 |  128117269 |  187357510
    num cache misses                 |     342808 |     268047 |    3463149 |    1442472
    miss rate                        |      0.41% |      0.34% |      2.70% |      0.77%
    mpki                             |       1.37 |       1.01 |       8.40 |       3.12
  Cache L2                           |            |            |            |           
    num cache accesses               |     572794 |     273144 |    3476028 |    2971061
    num cache misses                 |     223936 |     261828 |      74205 |     195718
    miss rate                        |     39.10% |     95.86% |      2.13% |      6.59%
    mpki                             |       0.90 |       0.98 |       0.18 |       0.42
  Cache L3                           |            |            |            |           
    num cache accesses               |     290520 |     264343 |      82250 |     198257
    num cache misses                 |      85215 |     259670 |      34735 |      42951
    miss rate                        |     29.33% |     98.23% |     42.23% |     21.66%
    mpki                             |       0.34 |       0.98 |       0.08 |       0.09
DRAM summary                         |            |            |            |           
  num dram accesses                  |     694106 |          0 |          0 |          0
  average dram access latency (ns)   |     111.91 |        inf |        inf |        inf
  average dram queueing delay        |       1.90 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
