                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   299512105 |   468350552 |   249999876 |   549183904
  Cycles                             |  1968585186 |  1968585532 |  1968582605 |  1968585574
  IPC                                |        0.15 |        0.24 |        0.13 |        0.28
  Time (ns)                          |   656195062 |   656195177 |   656194202 |   656195191
Branch predictor stats               |             |             |             |            
  num correct                        |    16493322 |    69920125 |     8515508 |      720142
  num incorrect                      |      385736 |    16041416 |     3973583 |       12204
  misprediction rate                 |       2.29% |      18.66% |      31.82% |       1.67%
  mpki                               |        1.29 |       34.25 |       15.89 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    30403656 |    66013171 |    19582128 |    62893196
    num misses                       |          47 |         166 |           3 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   103288944 |   182285289 |   107816592 |   410863467
    num misses                       |      161011 |      976774 |      111905 |    14954249
    miss rate                        |       0.16% |       0.54% |       0.10% |       3.64%
    mpki                             |        0.54 |        2.09 |        0.45 |       27.23
  L2 TLB                             |             |             |             |            
    num accesses                     |      161058 |      976940 |      111908 |    14954255
    num misses                       |       53656 |       85360 |       76686 |    10682260
    miss rate                        |      33.31% |       8.74% |      68.53% |      71.43%
    mpki                             |        0.18 |        0.18 |        0.31 |       19.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    30403656 |    66013171 |    19582128 |    62893196
    num cache misses                 |       18545 |     3900488 |       14694 |      138082
    miss rate                        |       0.06% |       5.91% |       0.08% |       0.22%
    mpki                             |        0.06 |        8.33 |        0.06 |        0.25
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   103288944 |   182285289 |   107816592 |   410863467
    num cache misses                 |     3799056 |     2919634 |     5525795 |     4518621
    miss rate                        |       3.68% |       1.60% |       5.13% |       1.10%
    mpki                             |       12.68 |        6.23 |       22.10 |        8.23
  Cache L2                           |             |             |             |            
    num cache accesses               |     4354316 |     6980278 |     5938921 |     4661874
    num cache misses                 |     3010891 |     2561061 |     4933224 |     3198389
    miss rate                        |      69.15% |      36.69% |      83.07% |      68.61%
    mpki                             |       10.05 |        5.47 |       19.73 |        5.82
  Cache L3                           |             |             |             |            
    num cache accesses               |     3564441 |     2721798 |     5331656 |     3203644
    num cache misses                 |     2902727 |     1019007 |     4915810 |     3036820
    miss rate                        |      81.44% |      37.44% |      92.20% |      94.79%
    mpki                             |        9.69 |        2.18 |       19.66 |        5.53
DRAM summary                         |             |             |             |            
  num dram accesses                  |    14780358 |           0 |           0 |           0
  average dram access latency (ns)   |      681.68 |         inf |         inf |         inf
  average dram queueing delay        |      541.64 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
