                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  350835435 |  371865416 |  249999907 |  354192946
  Cycles                             |  362864348 |  362864196 |  362862240 |  362864178
  IPC                                |       0.97 |       1.02 |       0.69 |       0.98
  Time (ns)                          |  120954783 |  120954732 |  120954080 |  120954726
Branch predictor stats               |            |            |            |           
  num correct                        |   16210759 |   33599261 |    4611008 |   28519579
  num incorrect                      |   14343417 |    5758243 |     704186 |    4777213
  misprediction rate                 |     46.94% |     14.63% |     13.25% |     14.35%
  mpki                               |      40.88 |      15.48 |       2.82 |      13.49
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   26819781 |   42435343 |   23785065 |   51906967
    num misses                       |         52 |        221 |         62 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  100769707 |  155686809 |  127043714 |  169808549
    num misses                       |       4650 |      84029 |     280993 |     951789
    miss rate                        |      0.00% |      0.05% |      0.22% |      0.56%
    mpki                             |       0.01 |       0.23 |       1.12 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |       4702 |      84250 |     281055 |     951854
    num misses                       |       4246 |       2727 |       4016 |       6049
    miss rate                        |     90.30% |      3.24% |      1.43% |      0.64%
    mpki                             |       0.01 |       0.01 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   26819781 |   42435343 |   23785065 |   51906967
    num cache misses                 |      37980 |     632667 |      28991 |    1613741
    miss rate                        |      0.14% |      1.49% |      0.12% |      3.11%
    mpki                             |       0.11 |       1.70 |       0.12 |       4.56
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  100769707 |  155686809 |  127043714 |  169808549
    num cache misses                 |     322068 |    1244877 |    1983802 |    5754076
    miss rate                        |      0.32% |      0.80% |      1.56% |      3.39%
    mpki                             |       0.92 |       3.35 |       7.94 |      16.25
  Cache L2                           |            |            |            |           
    num cache accesses               |     398136 |    1919834 |    2248808 |    7390827
    num cache misses                 |     357777 |     696490 |     915849 |     530004
    miss rate                        |     89.86% |     36.28% |     40.73% |      7.17%
    mpki                             |       1.02 |       1.87 |       3.66 |       1.50
  Cache L3                           |            |            |            |           
    num cache accesses               |     396329 |     746133 |    1152213 |     557780
    num cache misses                 |     357777 |     631241 |     782214 |     489400
    miss rate                        |     90.27% |     84.60% |     67.89% |     87.74%
    mpki                             |       1.02 |       1.70 |       3.13 |       1.38
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3078834 |          0 |          0 |          0
  average dram access latency (ns)   |     113.76 |        inf |        inf |        inf
  average dram queueing delay        |       3.75 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     25.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
