                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  286960839 |  428958402 |  249999879 |  282455172
  Cycles                             |  273057662 |  273057668 |  273055616 |  273057760
  IPC                                |       1.05 |       1.57 |       0.92 |       1.03
  Time (ns)                          |   91019221 |   91019223 |   91018539 |   91019254
Branch predictor stats               |            |            |            |           
  num correct                        |    7026627 |   18277987 |    5768210 |   14504131
  num incorrect                      |    1035892 |    1058191 |     102901 |   10990658
  misprediction rate                 |     12.85% |      5.47% |      1.75% |     43.11%
  mpki                               |       3.61 |       2.47 |       0.41 |      38.91
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27981283 |   41331274 |   22339856 |   22544509
    num misses                       |         62 |          8 |          4 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  145390458 |  132955088 |   98207446 |   82566323
    num misses                       |     340389 |      40159 |      52493 |       4648
    miss rate                        |      0.23% |      0.03% |      0.05% |      0.01%
    mpki                             |       1.19 |       0.09 |       0.21 |       0.02
  L2 TLB                             |            |            |            |           
    num accesses                     |     340451 |      40167 |      52497 |       4700
    num misses                       |       4920 |       1152 |      27303 |       4244
    miss rate                        |      1.45% |      2.87% |     52.01% |     90.30%
    mpki                             |       0.02 |       0.00 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27981283 |   41331274 |   22339856 |   22544509
    num cache misses                 |       5618 |       1851 |       7652 |       2737
    miss rate                        |      0.02% |      0.00% |      0.03% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.03 |       0.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  145390458 |  132955088 |   98207446 |   82566323
    num cache misses                 |    2470778 |    3609270 |    2542835 |     272573
    miss rate                        |      1.70% |      2.71% |      2.59% |      0.33%
    mpki                             |       8.61 |       8.41 |      10.17 |       0.97
  Cache L2                           |            |            |            |           
    num cache accesses               |    2506709 |    3622787 |    2553974 |     279212
    num cache misses                 |     315882 |      76941 |    1734796 |     263934
    miss rate                        |     12.60% |      2.12% |     67.93% |     94.53%
    mpki                             |       1.10 |       0.18 |       6.94 |       0.93
  Cache L3                           |            |            |            |           
    num cache accesses               |     346772 |      88858 |    1739712 |     268078
    num cache misses                 |     172877 |      71699 |    1677036 |     263917
    miss rate                        |     49.85% |     80.69% |     96.40% |     98.45%
    mpki                             |       0.60 |       0.17 |       6.71 |       0.93
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2889578 |          0 |          0 |          0
  average dram access latency (ns)   |     113.67 |        inf |        inf |        inf
  average dram queueing delay        |       3.66 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     31.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
