                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   658283145 |   249999973 |   999253336 |   320025319
  Cycles                             |  1030278204 |  1030276441 |  1030278212 |  1030278069
  IPC                                |        0.64 |        0.24 |        0.97 |        0.31
  Time (ns)                          |   343426068 |   343425481 |   343426071 |   343426023
Branch predictor stats               |             |             |             |            
  num correct                        |    39986609 |    40600608 |    54610104 |    53839336
  num incorrect                      |    24063491 |     2521753 |    37657268 |     4941079
  misprediction rate                 |      37.57% |       5.85% |      40.81% |       8.41%
  mpki                               |       36.55 |       10.09 |       37.69 |       15.44
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    78489140 |    41868591 |    81874691 |    37390517
    num misses                       |          10 |           4 |          52 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   302827377 |    75636447 |   295370763 |   112492696
    num misses                       |     2066900 |       88470 |       18008 |     1993039
    miss rate                        |       0.68% |       0.12% |       0.01% |       1.77%
    mpki                             |        3.14 |        0.35 |        0.02 |        6.23
  L2 TLB                             |             |             |             |            
    num accesses                     |     2066910 |       88474 |       18060 |     1993081
    num misses                       |     1640689 |       88474 |       16202 |      538694
    miss rate                        |      79.38% |     100.00% |      89.71% |      27.03%
    mpki                             |        2.49 |        0.35 |        0.02 |        1.68
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    78489140 |    41868591 |    81874691 |    37390517
    num cache misses                 |       18742 |        2561 |       33531 |       18880
    miss rate                        |       0.02% |       0.01% |       0.04% |       0.05%
    mpki                             |        0.03 |        0.01 |        0.03 |        0.06
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   302827377 |    75636447 |   295370763 |   112492696
    num cache misses                 |     4699348 |     5661343 |     1134562 |    13316480
    miss rate                        |       1.55% |       7.48% |       0.38% |      11.84%
    mpki                             |        7.14 |       22.65 |        1.14 |       41.61
  Cache L2                           |             |             |             |            
    num cache accesses               |     5236023 |     7683609 |     1213883 |    14432236
    num cache misses                 |     3104611 |     5663904 |     1122223 |     9930170
    miss rate                        |      59.29% |      73.71% |      92.45% |      68.81%
    mpki                             |        4.72 |       22.66 |        1.12 |       31.03
  Cache L3                           |             |             |             |            
    num cache accesses               |     3749936 |     7683609 |     1169341 |    11029789
    num cache misses                 |     1602173 |     5663533 |     1122145 |     6485072
    miss rate                        |      42.73% |      73.71% |      95.96% |      58.80%
    mpki                             |        2.43 |       22.65 |        1.12 |       20.26
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21150817 |           0 |           0 |           0
  average dram access latency (ns)   |      134.25 |         inf |         inf |         inf
  average dram queueing delay        |       24.24 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      61.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
