                                     | Core 0     | Core 1      | Core 2      | Core 3     
  Instructions                       |  249999973 |  1285494707 |  1777645827 |  1611819592
  Cycles                             |  924024918 |   924027141 |   924027291 |   924027300
  IPC                                |       0.27 |        1.39 |        1.92 |        1.74
  Time (ns)                          |  308008306 |   308009047 |   308009097 |   308009100
Branch predictor stats               |            |             |             |            
  num correct                        |   40600608 |    72883690 |   328066484 |   107442077
  num incorrect                      |    2521753 |    12346846 |    22381104 |    18438713
  misprediction rate                 |      5.85% |      14.49% |       6.39% |      14.65%
  mpki                               |      10.09 |        9.60 |       12.59 |       11.44
TLB Summary                          |            |             |             |            
  I-TLB                              |            |             |             |            
    num accesses                     |   41868591 |   144024422 |   291492213 |   195488373
    num misses                       |          4 |          56 |          39 |          18
    miss rate                        |      0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |            |             |             |            
    num accesses                     |   75636447 |   605000235 |   579340049 |   679401806
    num misses                       |      88470 |      390270 |          23 |     4812660
    miss rate                        |      0.12% |       0.06% |       0.00% |       0.71%
    mpki                             |       0.35 |        0.30 |        0.00 |        2.99
  L2 TLB                             |            |             |             |            
    num accesses                     |      88474 |      390326 |          62 |     4812678
    num misses                       |      88474 |       61708 |          62 |       36530
    miss rate                        |    100.00% |      15.81% |     100.00% |       0.76%
    mpki                             |       0.35 |        0.05 |        0.00 |        0.02
Cache Summary                        |            |             |             |            
  Cache L1-I                         |            |             |             |            
    num cache accesses               |   41868591 |   144024422 |   291492213 |   195488373
    num cache misses                 |       1836 |      232884 |     2756491 |     1627839
    miss rate                        |      0.00% |       0.16% |       0.95% |       0.83%
    mpki                             |       0.01 |        0.18 |        1.55 |        1.01
  Cache L1-D                         |            |             |             |            
    num cache accesses               |   75636447 |   605000235 |   579340049 |   679401806
    num cache misses                 |    5660890 |     3623446 |       25446 |     3126476
    miss rate                        |      7.48% |       0.60% |       0.00% |       0.46%
    mpki                             |      22.64 |        2.82 |        0.01 |        1.94
  Cache L2                           |            |             |             |            
    num cache accesses               |    7682420 |     3863429 |     2785361 |     4782128
    num cache misses                 |    5662726 |     1985245 |       74148 |      184348
    miss rate                        |     73.71% |      51.39% |       2.66% |       3.85%
    mpki                             |      22.65 |        1.54 |        0.04 |        0.11
  Cache L3                           |            |             |             |            
    num cache accesses               |    7682420 |     2015099 |       77572 |      212686
    num cache misses                 |    5660106 |     1482194 |       74148 |      184179
    miss rate                        |     73.68% |      73.55% |      95.59% |      86.60%
    mpki                             |      22.64 |        1.15 |        0.04 |        0.11
DRAM summary                         |            |             |             |            
  num dram accesses                  |   10287744 |           0 |           0 |           0
  average dram access latency (ns)   |     114.10 |         inf |         inf |         inf
  average dram queueing delay        |       4.09 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |     33.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |            |             |             |            
  num loads from dram                |          0 |           0 |           0 |           0
  num loads from dram cache          |          0 |           0 |           0 |           0
  num loads from remote cache        |          0 |           0 |           0 |           0
