                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999909 |  421438553 |  597862609 |  491696184
  Cycles                             |  712577062 |  712579216 |  712578908 |  712578822
  IPC                                |       0.35 |       0.59 |       0.84 |       0.69
  Time (ns)                          |  237525687 |  237526405 |  237526303 |  237526274
Branch predictor stats               |            |            |            |           
  num correct                        |    2271023 |   19393344 |   29814801 |   32745811
  num incorrect                      |      15217 |     158931 |   23611994 |    5610589
  misprediction rate                 |      0.67% |      0.81% |     44.20% |     14.63%
  mpki                               |       0.06 |       0.38 |      39.49 |      11.41
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22095385 |   32231810 |   47134723 |   59650138
    num misses                       |          3 |         43 |         52 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68115827 |  242517514 |  173899273 |  207226018
    num misses                       |     121838 |      32064 |       9159 |    1453457
    miss rate                        |      0.18% |      0.01% |      0.01% |      0.70%
    mpki                             |       0.49 |       0.08 |       0.02 |       2.96
  L2 TLB                             |            |            |            |           
    num accesses                     |     121841 |      32107 |       9211 |    1453475
    num misses                       |     121749 |      10352 |       8270 |      11276
    miss rate                        |     99.92% |     32.24% |     89.78% |      0.78%
    mpki                             |       0.49 |       0.02 |       0.01 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22095385 |   32231810 |   47134723 |   59650138
    num cache misses                 |      73212 |      34123 |      80272 |     995511
    miss rate                        |      0.33% |      0.11% |      0.17% |      1.67%
    mpki                             |       0.29 |       0.08 |       0.13 |       2.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68115827 |  242517514 |  173899273 |  207226018
    num cache misses                 |   12914536 |    3058775 |     664937 |    1714453
    miss rate                        |     18.96% |      1.26% |      0.38% |      0.83%
    mpki                             |      51.66 |       7.26 |       1.11 |       3.49
  Cache L2                           |            |            |            |           
    num cache accesses               |   12987766 |    3144080 |     823557 |    2861804
    num cache misses                 |    8153679 |    2519414 |     741273 |    1428888
    miss rate                        |     62.78% |     80.13% |     90.01% |     49.93%
    mpki                             |      32.61 |       5.98 |       1.24 |       2.91
  Cache L3                           |            |            |            |           
    num cache accesses               |    8153697 |    2571048 |     820308 |    1586751
    num cache misses                 |    8071883 |    2509387 |     741186 |    1416567
    miss rate                        |     99.00% |     97.60% |     90.35% |     89.27%
    mpki                             |      32.29 |       5.95 |       1.24 |       2.88
DRAM summary                         |            |            |            |           
  num dram accesses                  |   21307677 |          0 |          0 |          0
  average dram access latency (ns)   |     168.02 |        inf |        inf |        inf
  average dram queueing delay        |      58.01 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     89.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
