                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  277180967 |  338120754 |  249999969 |  407177313
  Cycles                             |  242481697 |  242481904 |  242479169 |  242481888
  IPC                                |       1.14 |       1.39 |       1.03 |       1.68
  Time (ns)                          |   80827233 |   80827302 |   80826390 |   80827296
Branch predictor stats               |            |            |            |           
  num correct                        |   41656561 |   19268936 |   32217105 |   18740174
  num incorrect                      |    4748833 |    3287379 |    7507996 |     153793
  misprediction rate                 |     10.23% |     14.57% |     18.90% |      0.81%
  mpki                               |      17.13 |       9.72 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44479407 |   38486051 |   35058549 |   31143526
    num misses                       |       1857 |         56 |        106 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  112190961 |  158876190 |   97606891 |  234308529
    num misses                       |     660676 |     103086 |     176171 |      30948
    miss rate                        |      0.59% |      0.06% |      0.18% |      0.01%
    mpki                             |       2.38 |       0.30 |       0.70 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     662533 |     103142 |     176277 |      30991
    num misses                       |      95914 |      16032 |      28108 |      10164
    miss rate                        |     14.48% |     15.54% |     15.95% |     32.80%
    mpki                             |       0.35 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44479407 |   38486051 |   35058549 |   31143526
    num cache misses                 |     875457 |     108030 |    1090291 |      26402
    miss rate                        |      1.97% |      0.28% |      3.11% |      0.08%
    mpki                             |       3.16 |       0.32 |       4.36 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  112190961 |  158876190 |   97606891 |  234308529
    num cache misses                 |    1098172 |     968215 |    1225259 |    2201085
    miss rate                        |      0.98% |      0.61% |      1.26% |      0.94%
    mpki                             |       3.96 |       2.86 |       4.90 |       5.41
  Cache L2                           |            |            |            |           
    num cache accesses               |    2010149 |    1077277 |    2376792 |    2229672
    num cache misses                 |    1082374 |     756999 |    1062070 |    1538208
    miss rate                        |     53.85% |     70.27% |     44.69% |     68.99%
    mpki                             |       3.90 |       2.24 |       4.25 |       3.78
  Cache L3                           |            |            |            |           
    num cache accesses               |    1119031 |     758126 |    1123521 |    1540478
    num cache misses                 |     337382 |     383163 |     155103 |     665516
    miss rate                        |     30.15% |     50.54% |     13.81% |     43.20%
    mpki                             |       1.22 |       1.13 |       0.62 |       1.63
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2530934 |          0 |          0 |          0
  average dram access latency (ns)   |     114.58 |        inf |        inf |        inf
  average dram queueing delay        |       4.57 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     31.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
